time [s],heart_rate [bpm] (/api/datatype/19/),breathing_rate [rpm] (/api/datatype/33/),cadence [spm] (/api/datatype/53/)cadence [spm] (/api/datatype/53/)
2021-08-09 18:46:31:207031,59,13,0
2021-08-09 18:46:32:207031,59,13,0
2021-08-09 18:46:33:207031,59,13,0
2021-08-09 18:46:34:207031,59,14,0
2021-08-09 18:46:35:207031,65,14,0
2021-08-09 18:46:36:207031,65,14,0
2021-08-09 18:46:37:207031,64,15,0
2021-08-09 18:46:38:207031,64,15,0
2021-08-09 18:46:39:207031,64,15,0
2021-08-09 18:46:40:207031,64,15,0
2021-08-09 18:46:41:207031,64,15,0
2021-08-09 18:46:42:207031,64,16,0
2021-08-09 18:46:43:207031,64,16,0
2021-08-09 18:46:44:207031,64,16,0
2021-08-09 18:46:45:207031,64,16,0
2021-08-09 18:46:46:207031,66,16,0
2021-08-09 18:46:47:207031,68,17,0
2021-08-09 18:46:48:207031,68,17,0
2021-08-09 18:46:49:207031,68,17,0
2021-08-09 18:46:50:207031,68,17,0
2021-08-09 18:46:51:207031,63,17,0
2021-08-09 18:46:52:207031,63,17,0
2021-08-09 18:46:53:207031,64,18,0
2021-08-09 18:46:54:207031,64,18,0
2021-08-09 18:46:55:207031,64,18,0
2021-08-09 18:46:56:207031,64,17,0
2021-08-09 18:46:57:207031,64,17,0
2021-08-09 18:46:58:207031,64,17,0
2021-08-09 18:46:59:207031,64,17,0
2021-08-09 18:47:00:207031,63,17,0
2021-08-09 18:47:01:207031,61,17,0
2021-08-09 18:47:02:207031,60,17,0
2021-08-09 18:47:03:207031,60,17,0
2021-08-09 18:47:04:207031,60,17,0
2021-08-09 18:47:05:207031,60,17,0
2021-08-09 18:47:06:207031,60,17,0
2021-08-09 18:47:07:207031,60,17,0
2021-08-09 18:47:08:207031,61,17,0
2021-08-09 18:47:09:207031,61,17,0
2021-08-09 18:47:10:207031,61,17,0
2021-08-09 18:47:11:207031,62,17,0
2021-08-09 18:47:12:207031,62,17,0
2021-08-09 18:47:13:207031,63,17,0
2021-08-09 18:47:14:207031,63,17,0
2021-08-09 18:47:15:207031,63,17,0
2021-08-09 18:47:16:207031,63,17,0
2021-08-09 18:47:17:207031,64,17,0
2021-08-09 18:47:18:207031,64,17,0
2021-08-09 18:47:19:207031,64,17,0
2021-08-09 18:47:20:207031,64,17,0
2021-08-09 18:47:21:207031,64,17,0
2021-08-09 18:47:22:207031,63,17,0
2021-08-09 18:47:23:207031,62,17,0
2021-08-09 18:47:24:207031,62,17,0
2021-08-09 18:47:25:207031,62,17,0
2021-08-09 18:47:26:207031,62,17,0
2021-08-09 18:47:27:207031,62,17,0
2021-08-09 18:47:28:207031,62,17,0
2021-08-09 18:47:29:207031,62,17,0
2021-08-09 18:47:30:207031,62,17,0
2021-08-09 18:47:31:207031,62,17,0
2021-08-09 18:47:32:207031,62,17,0
2021-08-09 18:47:33:207031,62,17,0
2021-08-09 18:47:34:207031,61,17,0
2021-08-09 18:47:35:207031,61,16,0
2021-08-09 18:47:36:207031,61,16,0
2021-08-09 18:47:37:207031,61,16,0
2021-08-09 18:47:38:207031,61,16,0
2021-08-09 18:47:39:207031,62,16,0
2021-08-09 18:47:40:207031,61,16,0
2021-08-09 18:47:41:207031,61,16,0
2021-08-09 18:47:42:207031,61,16,0
2021-08-09 18:47:43:207031,60,16,0
2021-08-09 18:47:44:207031,61,16,0
2021-08-09 18:47:45:207031,60,16,0
2021-08-09 18:47:46:207031,59,16,0
2021-08-09 18:47:47:207031,59,16,0
2021-08-09 18:47:48:207031,59,16,0
2021-08-09 18:47:49:207031,59,16,0
2021-08-09 18:47:50:207031,58,16,0
2021-08-09 18:47:51:207031,59,15,0
2021-08-09 18:47:52:207031,59,15,0
2021-08-09 18:47:53:207031,59,14,0
2021-08-09 18:47:54:207031,59,14,0
2021-08-09 18:47:55:207031,58,14,0
2021-08-09 18:47:56:207031,58,14,0
2021-08-09 18:47:57:207031,58,14,0
2021-08-09 18:47:58:207031,58,14,0
2021-08-09 18:47:59:207031,59,14,0
2021-08-09 18:48:00:207031,58,13,0
2021-08-09 18:48:01:207031,59,13,0
2021-08-09 18:48:02:207031,58,12,0
2021-08-09 18:48:03:207031,58,12,0
2021-08-09 18:48:04:207031,60,12,0
2021-08-09 18:48:05:207031,61,12,0
2021-08-09 18:48:06:207031,61,12,0
2021-08-09 18:48:07:207031,61,12,0
2021-08-09 18:48:08:207031,61,11,0
2021-08-09 18:48:09:207031,61,11,0
2021-08-09 18:48:10:207031,60,11,0
2021-08-09 18:48:11:207031,62,12,0
2021-08-09 18:48:12:207031,62,12,0
2021-08-09 18:48:13:207031,62,12,0
2021-08-09 18:48:14:207031,63,11,0
2021-08-09 18:48:15:207031,63,11,0
2021-08-09 18:48:16:207031,63,10,0
2021-08-09 18:48:17:207031,64,10,0
2021-08-09 18:48:18:207031,65,10,0
2021-08-09 18:48:19:207031,64,10,0
2021-08-09 18:48:20:207031,63,10,0
2021-08-09 18:48:21:207031,63,10,0
2021-08-09 18:48:22:207031,64,10,0
2021-08-09 18:48:23:207031,64,9,0
2021-08-09 18:48:24:207031,64,9,0
2021-08-09 18:48:25:207031,64,9,0
2021-08-09 18:48:26:207031,65,10,0
2021-08-09 18:48:27:207031,65,10,0
2021-08-09 18:48:28:207031,64,10,0
2021-08-09 18:48:29:207031,64,10,0
2021-08-09 18:48:30:207031,64,10,0
2021-08-09 18:48:31:207031,64,10,0
2021-08-09 18:48:32:207031,64,10,0
2021-08-09 18:48:33:207031,63,10,0
2021-08-09 18:48:34:207031,64,11,0
2021-08-09 18:48:35:207031,63,11,0
2021-08-09 18:48:36:207031,64,12,0
2021-08-09 18:48:37:207031,64,12,0
2021-08-09 18:48:38:207031,64,12,0
2021-08-09 18:48:39:207031,63,12,0
2021-08-09 18:48:40:207031,62,12,0
2021-08-09 18:48:41:207031,62,12,0
2021-08-09 18:48:42:207031,62,13,0
2021-08-09 18:48:43:207031,61,14,0
2021-08-09 18:48:44:207031,61,15,0
2021-08-09 18:48:45:207031,61,16,0
2021-08-09 18:48:46:207031,61,16,0
2021-08-09 18:48:47:207031,60,16,0
2021-08-09 18:48:48:207031,60,17,0
2021-08-09 18:48:49:207031,60,17,0
2021-08-09 18:48:50:207031,60,16,0
2021-08-09 18:48:51:207031,60,16,0
2021-08-09 18:48:52:207031,60,16,0
2021-08-09 18:48:53:207031,60,16,0
2021-08-09 18:48:54:207031,59,16,0
2021-08-09 18:48:55:207031,60,16,0
2021-08-09 18:48:56:207031,60,16,0
2021-08-09 18:48:57:207031,60,15,0
2021-08-09 18:48:58:207031,60,15,0
2021-08-09 18:48:59:207031,60,15,0
2021-08-09 18:49:00:207031,60,15,0
2021-08-09 18:49:01:207031,60,15,0
2021-08-09 18:49:02:207031,59,15,0
2021-08-09 18:49:03:207031,59,15,0
2021-08-09 18:49:04:207031,61,15,0
2021-08-09 18:49:05:207031,61,15,0
2021-08-09 18:49:06:207031,61,15,0
2021-08-09 18:49:07:207031,61,15,0
2021-08-09 18:49:08:207031,61,16,0
2021-08-09 18:49:09:207031,61,15,0
2021-08-09 18:49:10:207031,61,15,0
2021-08-09 18:49:11:207031,61,15,0
2021-08-09 18:49:12:207031,61,15,0
2021-08-09 18:49:13:207031,61,15,0
2021-08-09 18:49:14:207031,61,15,0
2021-08-09 18:49:15:207031,61,15,0
2021-08-09 18:49:16:207031,61,15,0
2021-08-09 18:49:17:207031,61,15,0
2021-08-09 18:49:18:207031,61,15,0
2021-08-09 18:49:19:207031,63,15,0
2021-08-09 18:49:20:207031,63,15,0
2021-08-09 18:49:21:207031,63,16,0
2021-08-09 18:49:22:207031,63,16,0
2021-08-09 18:49:23:207031,63,16,0
2021-08-09 18:49:24:207031,63,16,0
2021-08-09 18:49:25:207031,63,17,0
2021-08-09 18:49:26:207031,63,17,0
2021-08-09 18:49:27:207031,64,17,0
2021-08-09 18:49:28:207031,64,17,0
2021-08-09 18:49:29:207031,64,17,0
2021-08-09 18:49:30:207031,64,17,0
2021-08-09 18:49:31:207031,65,17,0
2021-08-09 18:49:32:207031,65,17,0
2021-08-09 18:49:33:207031,65,16,0
2021-08-09 18:49:34:207031,64,16,0
2021-08-09 18:49:35:207031,64,16,0
2021-08-09 18:49:36:207031,64,16,0
2021-08-09 18:49:37:207031,64,16,0
2021-08-09 18:49:38:207031,62,16,0
2021-08-09 18:49:39:207031,61,15,0
2021-08-09 18:49:40:207031,61,15,0
2021-08-09 18:49:41:207031,60,14,0
2021-08-09 18:49:42:207031,61,14,0
2021-08-09 18:49:43:207031,61,14,0
2021-08-09 18:49:44:207031,61,15,0
2021-08-09 18:49:45:207031,61,15,0
2021-08-09 18:49:46:207031,61,15,0
2021-08-09 18:49:47:207031,61,15,0
2021-08-09 18:49:48:207031,61,15,0
2021-08-09 18:49:49:207031,62,15,0
2021-08-09 18:49:50:207031,63,14,0
2021-08-09 18:49:51:207031,63,14,0
2021-08-09 18:49:52:207031,64,14,0
2021-08-09 18:49:53:207031,63,14,0
2021-08-09 18:49:54:207031,64,14,0
2021-08-09 18:49:55:207031,64,14,0
2021-08-09 18:49:56:207031,64,14,0
2021-08-09 18:49:57:207031,64,14,0
2021-08-09 18:49:58:207031,63,14,0
2021-08-09 18:49:59:207031,63,14,0
2021-08-09 18:50:00:207031,62,14,0
2021-08-09 18:50:01:207031,62,14,0
2021-08-09 18:50:02:207031,61,14,0
2021-08-09 18:50:03:207031,61,14,0
2021-08-09 18:50:04:207031,60,14,0
2021-08-09 18:50:05:207031,61,15,0
2021-08-09 18:50:06:207031,60,15,0
2021-08-09 18:50:07:207031,60,16,0
2021-08-09 18:50:08:207031,60,16,0
2021-08-09 18:50:09:207031,60,16,0
2021-08-09 18:50:10:207031,60,16,0
2021-08-09 18:50:11:207031,61,16,0
2021-08-09 18:50:12:207031,60,16,0
2021-08-09 18:50:13:207031,60,16,0
2021-08-09 18:50:14:207031,61,16,0
2021-08-09 18:50:15:207031,63,16,0
2021-08-09 18:50:16:207031,64,17,0
2021-08-09 18:50:17:207031,64,17,0
2021-08-09 18:50:18:207031,66,17,0
2021-08-09 18:50:19:207031,66,17,0
2021-08-09 18:50:20:207031,67,17,0
2021-08-09 18:50:21:207031,68,17,0
2021-08-09 18:50:22:207031,69,17,0
2021-08-09 18:50:23:207031,72,17,0
2021-08-09 18:50:24:207031,72,17,0
2021-08-09 18:50:25:207031,74,17,0
2021-08-09 18:50:26:207031,75,16,0
2021-08-09 18:50:27:207031,75,13,0
2021-08-09 18:50:28:207031,75,11,0
2021-08-09 18:50:29:207031,75,11,0
2021-08-09 18:50:30:207031,77,12,0
2021-08-09 18:50:31:207031,77,12,0
2021-08-09 18:50:32:207031,76,12,0
2021-08-09 18:50:33:207031,77,12,0
2021-08-09 18:50:34:207031,77,12,0
2021-08-09 18:50:35:207031,77,12,0
2021-08-09 18:50:36:207031,76,12,0
2021-08-09 18:50:37:207031,78,12,0
2021-08-09 18:50:38:207031,77,12,0
2021-08-09 18:50:39:207031,77,12,0
2021-08-09 18:50:40:207031,76,12,0
2021-08-09 18:50:41:207031,74,12,0
2021-08-09 18:50:42:207031,72,12,0
2021-08-09 18:50:43:207031,72,12,0
2021-08-09 18:50:44:207031,71,12,0
2021-08-09 18:50:45:207031,71,12,0
2021-08-09 18:50:46:207031,71,12,0
2021-08-09 18:50:47:207031,71,12,0
2021-08-09 18:50:48:207031,71,12,0
2021-08-09 18:50:49:207031,71,11,0
2021-08-09 18:50:50:207031,71,10,0
2021-08-09 18:50:51:207031,70,9,0
2021-08-09 18:50:52:207031,70,9,0
2021-08-09 18:50:53:207031,69,9,0
2021-08-09 18:50:54:207031,70,9,0
2021-08-09 18:50:55:207031,70,9,0
2021-08-09 18:50:56:207031,71,9,0
2021-08-09 18:50:57:207031,72,9,0
2021-08-09 18:50:58:207031,73,9,0
2021-08-09 18:50:59:207031,73,9,0
2021-08-09 18:51:00:207031,73,9,0
2021-08-09 18:51:01:207031,73,9,0
2021-08-09 18:51:02:207031,73,9,0
2021-08-09 18:51:03:207031,73,9,0
2021-08-09 18:51:04:207031,73,9,0
2021-08-09 18:51:05:207031,73,9,0
2021-08-09 18:51:06:207031,73,9,0
2021-08-09 18:51:07:207031,73,9,0
2021-08-09 18:51:08:207031,72,9,0
2021-08-09 18:51:09:207031,73,9,0
2021-08-09 18:51:10:207031,73,9,0
2021-08-09 18:51:11:207031,72,9,0
2021-08-09 18:51:12:207031,72,7,0
2021-08-09 18:51:13:207031,72,6,0
2021-08-09 18:51:14:207031,72,6,0
2021-08-09 18:51:15:207031,72,6,0
2021-08-09 18:51:16:207031,72,6,0
2021-08-09 18:51:17:207031,72,6,0
2021-08-09 18:51:18:207031,71,6,0
2021-08-09 18:51:19:207031,71,6,0
2021-08-09 18:51:20:207031,71,6,0
2021-08-09 18:51:21:207031,72,6,0
2021-08-09 18:51:22:207031,71,6,0
2021-08-09 18:51:23:207031,72,6,0
2021-08-09 18:51:24:207031,71,6,0
2021-08-09 18:51:25:207031,72,6,0
2021-08-09 18:51:26:207031,71,6,0
2021-08-09 18:51:27:207031,71,6,0
2021-08-09 18:51:28:207031,71,6,0
2021-08-09 18:51:29:207031,70,6,0
2021-08-09 18:51:30:207031,70,6,0
2021-08-09 18:51:31:207031,69,6,0
2021-08-09 18:51:32:207031,69,6,0
2021-08-09 18:51:33:207031,68,6,0
2021-08-09 18:51:34:207031,67,5,0
2021-08-09 18:51:35:207031,67,5,0
2021-08-09 18:51:36:207031,67,5,0
2021-08-09 18:51:37:207031,67,5,0
2021-08-09 18:51:38:207031,66,5,0
2021-08-09 18:51:39:207031,66,6,0
2021-08-09 18:51:40:207031,65,6,0
2021-08-09 18:51:41:207031,65,6,0
2021-08-09 18:51:42:207031,66,6,0
2021-08-09 18:51:43:207031,66,6,0
2021-08-09 18:51:44:207031,66,6,0
2021-08-09 18:51:45:207031,66,6,0
2021-08-09 18:51:46:207031,67,6,0
2021-08-09 18:51:47:207031,68,6,0
2021-08-09 18:51:48:207031,68,6,0
2021-08-09 18:51:49:207031,68,5,0
2021-08-09 18:51:50:207031,69,5,0
2021-08-09 18:51:51:207031,69,5,0
2021-08-09 18:51:52:207031,69,5,0
2021-08-09 18:51:53:207031,69,5,0
2021-08-09 18:51:54:207031,70,5,0
2021-08-09 18:51:55:207031,70,5,0
2021-08-09 18:51:56:207031,71,5,0
2021-08-09 18:51:57:207031,70,5,0
2021-08-09 18:51:58:207031,70,5,0
2021-08-09 18:51:59:207031,69,5,0
2021-08-09 18:52:00:207031,69,6,0
2021-08-09 18:52:01:207031,68,6,0
2021-08-09 18:52:02:207031,68,6,0
2021-08-09 18:52:03:207031,68,8,0
2021-08-09 18:52:04:207031,68,9,0
2021-08-09 18:52:05:207031,68,9,0
2021-08-09 18:52:06:207031,68,9,0
2021-08-09 18:52:07:207031,67,9,0
2021-08-09 18:52:08:207031,67,10,0
2021-08-09 18:52:09:207031,67,10,0
2021-08-09 18:52:10:207031,67,10,0
2021-08-09 18:52:11:207031,67,11,0
2021-08-09 18:52:12:207031,68,11,0
2021-08-09 18:52:13:207031,69,11,0
2021-08-09 18:52:14:207031,69,11,0
2021-08-09 18:52:15:207031,69,12,0
2021-08-09 18:52:16:207031,69,12,0
2021-08-09 18:52:17:207031,69,12,0
2021-08-09 18:52:18:207031,69,13,0
2021-08-09 18:52:19:207031,69,14,0
2021-08-09 18:52:20:207031,69,15,0
2021-08-09 18:52:21:207031,69,16,0
2021-08-09 18:52:22:207031,69,16,0
2021-08-09 18:52:23:207031,69,17,0
2021-08-09 18:52:24:207031,68,17,0
2021-08-09 18:52:25:207031,68,17,0
2021-08-09 18:52:26:207031,68,16,0
2021-08-09 18:52:27:207031,67,16,0
2021-08-09 18:52:28:207031,67,16,0
2021-08-09 18:52:29:207031,67,16,0
2021-08-09 18:52:30:207031,68,16,0
2021-08-09 18:52:31:207031,68,17,0
2021-08-09 18:52:32:207031,68,18,0
2021-08-09 18:52:33:207031,68,18,0
2021-08-09 18:52:34:207031,68,18,0
2021-08-09 18:52:35:207031,68,18,0
2021-08-09 18:52:36:207031,68,18,0
2021-08-09 18:52:37:207031,68,18,0
2021-08-09 18:52:38:207031,68,18,0
2021-08-09 18:52:39:207031,68,18,0
2021-08-09 18:52:40:207031,69,18,0
2021-08-09 18:52:41:207031,70,18,0
2021-08-09 18:52:42:207031,70,18,0
2021-08-09 18:52:43:207031,70,18,0
2021-08-09 18:52:44:207031,70,18,0
2021-08-09 18:52:45:207031,70,18,0
2021-08-09 18:52:46:207031,69,17,0
2021-08-09 18:52:47:207031,68,17,0
2021-08-09 18:52:48:207031,68,17,0
2021-08-09 18:52:49:207031,68,17,0
2021-08-09 18:52:50:207031,68,17,0
2021-08-09 18:52:51:207031,67,17,0
2021-08-09 18:52:52:207031,67,17,0
2021-08-09 18:52:53:207031,67,17,0
2021-08-09 18:52:54:207031,67,17,0
2021-08-09 18:52:55:207031,67,17,0
2021-08-09 18:52:56:207031,66,16,0
2021-08-09 18:52:57:207031,66,16,0
2021-08-09 18:52:58:207031,65,16,0
2021-08-09 18:52:59:207031,65,16,0
2021-08-09 18:53:00:207031,65,16,0
2021-08-09 18:53:01:207031,66,15,0
2021-08-09 18:53:02:207031,66,15,0
2021-08-09 18:53:03:207031,66,14,0
2021-08-09 18:53:04:207031,66,14,0
2021-08-09 18:53:05:207031,67,14,0
2021-08-09 18:53:06:207031,68,14,0
2021-08-09 18:53:07:207031,69,14,0
2021-08-09 18:53:08:207031,69,13,0
2021-08-09 18:53:09:207031,69,13,0
2021-08-09 18:53:10:207031,70,12,0
2021-08-09 18:53:11:207031,70,12,0
2021-08-09 18:53:12:207031,71,12,0
2021-08-09 18:53:13:207031,71,12,0
2021-08-09 18:53:14:207031,71,12,0
2021-08-09 18:53:15:207031,71,12,0
2021-08-09 18:53:16:207031,72,12,0
2021-08-09 18:53:17:207031,72,12,0
2021-08-09 18:53:18:207031,71,12,0
2021-08-09 18:53:19:207031,70,12,0
2021-08-09 18:53:20:207031,70,11,0
2021-08-09 18:53:21:207031,70,11,0
2021-08-09 18:53:22:207031,69,11,0
2021-08-09 18:53:23:207031,69,11,0
2021-08-09 18:53:24:207031,68,11,0
2021-08-09 18:53:25:207031,68,11,0
2021-08-09 18:53:26:207031,68,11,0
2021-08-09 18:53:27:207031,68,11,0
2021-08-09 18:53:28:207031,69,11,0
2021-08-09 18:53:29:207031,69,11,0
2021-08-09 18:53:30:207031,68,11,0
2021-08-09 18:53:31:207031,68,11,0
2021-08-09 18:53:32:207031,68,11,0
2021-08-09 18:53:33:207031,69,11,0
2021-08-09 18:53:34:207031,69,11,0
2021-08-09 18:53:35:207031,69,11,0
2021-08-09 18:53:36:207031,69,11,0
2021-08-09 18:53:37:207031,70,11,0
2021-08-09 18:53:38:207031,70,11,0
2021-08-09 18:53:39:207031,69,11,0
2021-08-09 18:53:40:207031,70,12,0
2021-08-09 18:53:41:207031,69,12,0
2021-08-09 18:53:42:207031,69,12,0
2021-08-09 18:53:43:207031,68,12,0
2021-08-09 18:53:44:207031,68,12,0
2021-08-09 18:53:45:207031,68,12,0
2021-08-09 18:53:46:207031,68,12,0
2021-08-09 18:53:47:207031,68,12,0
2021-08-09 18:53:48:207031,68,12,0
2021-08-09 18:53:49:207031,68,12,0
2021-08-09 18:53:50:207031,68,12,0
2021-08-09 18:53:51:207031,67,11,0
2021-08-09 18:53:52:207031,67,11,0
2021-08-09 18:53:53:207031,67,11,0
2021-08-09 18:53:54:207031,66,11,0
2021-08-09 18:53:55:207031,66,11,0
2021-08-09 18:53:56:207031,66,11,0
2021-08-09 18:53:57:207031,66,11,0
2021-08-09 18:53:58:207031,66,11,0
2021-08-09 18:53:59:207031,67,11,0
2021-08-09 18:54:00:207031,67,11,0
2021-08-09 18:54:01:207031,67,12,0
2021-08-09 18:54:02:207031,67,12,0
2021-08-09 18:54:03:207031,66,12,0
2021-08-09 18:54:04:207031,66,11,0
2021-08-09 18:54:05:207031,66,11,0
2021-08-09 18:54:06:207031,66,12,0
2021-08-09 18:54:07:207031,67,12,0
2021-08-09 18:54:08:207031,67,13,0
2021-08-09 18:54:09:207031,67,13,0
2021-08-09 18:54:10:207031,67,13,0
2021-08-09 18:54:11:207031,67,13,0
2021-08-09 18:54:12:207031,68,13,0
2021-08-09 18:54:13:207031,68,13,0
2021-08-09 18:54:14:207031,68,13,0
2021-08-09 18:54:15:207031,68,13,0
2021-08-09 18:54:16:207031,68,13,0
2021-08-09 18:54:17:207031,68,13,0
2021-08-09 18:54:18:207031,67,12,0
2021-08-09 18:54:19:207031,67,12,0
2021-08-09 18:54:20:207031,67,12,0
2021-08-09 18:54:21:207031,67,13,0
2021-08-09 18:54:22:207031,67,13,0
2021-08-09 18:54:23:207031,68,12,0
2021-08-09 18:54:24:207031,68,12,0
2021-08-09 18:54:25:207031,69,12,0
2021-08-09 18:54:26:207031,69,12,0
2021-08-09 18:54:27:207031,76,12,0
2021-08-09 18:54:28:207031,76,12,0
2021-08-09 18:54:29:207031,81,12,0
2021-08-09 18:54:30:207031,82,12,0
2021-08-09 18:54:31:207031,89,12,0
2021-08-09 18:54:32:207031,87,12,0
2021-08-09 18:54:33:207031,87,12,0
2021-08-09 18:54:34:207031,87,12,0
2021-08-09 18:54:35:207031,92,12,0
2021-08-09 18:54:36:207031,86,12,0
2021-08-09 18:54:37:207031,86,12,0
2021-08-09 18:54:38:207031,82,12,0
2021-08-09 18:54:39:207031,78,12,0
2021-08-09 18:54:40:207031,76,11,0
2021-08-09 18:54:41:207031,74,10,0
2021-08-09 18:54:42:207031,73,9,0
2021-08-09 18:54:43:207031,70,9,0
2021-08-09 18:54:44:207031,67,9,0
2021-08-09 18:54:45:207031,64,9,0
2021-08-09 18:54:46:207031,65,9,0
2021-08-09 18:54:47:207031,65,9,0
2021-08-09 18:54:48:207031,64,9,0
2021-08-09 18:54:49:207031,65,9,0
2021-08-09 18:54:50:207031,65,9,0
2021-08-09 18:54:51:207031,65,9,0
2021-08-09 18:54:52:207031,66,9,0
2021-08-09 18:54:53:207031,67,9,0
2021-08-09 18:54:54:207031,67,9,0
2021-08-09 18:54:55:207031,68,8,0
2021-08-09 18:54:56:207031,68,8,0
2021-08-09 18:54:57:207031,68,8,0
2021-08-09 18:54:58:207031,69,8,0
2021-08-09 18:54:59:207031,69,8,0
2021-08-09 18:55:00:207031,69,8,0
2021-08-09 18:55:01:207031,69,8,0
2021-08-09 18:55:02:207031,69,8,0
2021-08-09 18:55:03:207031,70,8,0
2021-08-09 18:55:04:207031,70,8,0
2021-08-09 18:55:05:207031,71,8,0
2021-08-09 18:55:06:207031,72,8,0
2021-08-09 18:55:07:207031,72,8,0
2021-08-09 18:55:08:207031,71,8,0
2021-08-09 18:55:09:207031,71,8,0
2021-08-09 18:55:10:207031,70,8,0
2021-08-09 18:55:11:207031,69,8,0
2021-08-09 18:55:12:207031,69,9,0
2021-08-09 18:55:13:207031,68,9,0
2021-08-09 18:55:14:207031,69,11,0
2021-08-09 18:55:15:207031,69,12,0
2021-08-09 18:55:16:207031,69,13,0
2021-08-09 18:55:17:207031,69,13,0
2021-08-09 18:55:18:207031,69,13,0
2021-08-09 18:55:19:207031,68,13,0
2021-08-09 18:55:20:207031,68,14,0
2021-08-09 18:55:21:207031,68,14,0
2021-08-09 18:55:22:207031,68,15,0
2021-08-09 18:55:23:207031,68,15,0
2021-08-09 18:55:24:207031,68,16,0
2021-08-09 18:55:25:207031,69,16,0
2021-08-09 18:55:26:207031,69,16,0
2021-08-09 18:55:27:207031,69,16,0
2021-08-09 18:55:28:207031,69,16,0
2021-08-09 18:55:29:207031,69,16,0
2021-08-09 18:55:30:207031,69,16,0
2021-08-09 18:55:31:207031,68,16,0
2021-08-09 18:55:32:207031,68,16,0
2021-08-09 18:55:33:207031,68,15,0
2021-08-09 18:55:34:207031,68,15,0
2021-08-09 18:55:35:207031,68,15,0
2021-08-09 18:55:36:207031,68,15,0
2021-08-09 18:55:37:207031,68,15,0
2021-08-09 18:55:38:207031,68,14,0
2021-08-09 18:55:39:207031,68,14,0
2021-08-09 18:55:40:207031,68,14,0
2021-08-09 18:55:41:207031,68,14,0
2021-08-09 18:55:42:207031,68,14,0
2021-08-09 18:55:43:207031,68,14,0
2021-08-09 18:55:44:207031,70,14,0
2021-08-09 18:55:45:207031,75,14,0
2021-08-09 18:55:46:207031,77,14,0
2021-08-09 18:55:47:207031,78,14,0
2021-08-09 18:55:48:207031,79,14,0
2021-08-09 18:55:49:207031,79,14,0
2021-08-09 18:55:50:207031,78,13,0
2021-08-09 18:55:51:207031,78,13,0
2021-08-09 18:55:52:207031,78,14,0
2021-08-09 18:55:53:207031,78,14,0
2021-08-09 18:55:54:207031,78,14,0
2021-08-09 18:55:55:207031,79,14,0
2021-08-09 18:55:56:207031,79,14,0
2021-08-09 18:55:57:207031,79,14,0
2021-08-09 18:55:58:207031,81,14,0
2021-08-09 18:55:59:207031,81,13,0
2021-08-09 18:56:00:207031,78,14,0
2021-08-09 18:56:01:207031,76,14,0
2021-08-09 18:56:02:207031,72,15,0
2021-08-09 18:56:03:207031,72,15,0
2021-08-09 18:56:04:207031,72,15,0
2021-08-09 18:56:05:207031,71,16,0
2021-08-09 18:56:06:207031,79,17,0
2021-08-09 18:56:07:207031,79,18,0
2021-08-09 18:56:08:207031,78,18,0
2021-08-09 18:56:09:207031,78,18,0
2021-08-09 18:56:10:207031,78,19,0
2021-08-09 18:56:11:207031,77,19,0
2021-08-09 18:56:12:207031,77,19,0
2021-08-09 18:56:13:207031,77,21,0
2021-08-09 18:56:14:207031,76,23,0
2021-08-09 18:56:15:207031,74,25,0
2021-08-09 18:56:16:207031,73,27,0
2021-08-09 18:56:17:207031,71,28,0
2021-08-09 18:56:18:207031,71,28,0
2021-08-09 18:56:19:207031,69,28,0
2021-08-09 18:56:20:207031,68,28,0
2021-08-09 18:56:21:207031,61,28,0
2021-08-09 18:56:22:207031,61,26,0
2021-08-09 18:56:23:207031,63,23,0
2021-08-09 18:56:24:207031,63,20,0
2021-08-09 18:56:25:207031,63,20,0
2021-08-09 18:56:26:207031,63,21,0
2021-08-09 18:56:27:207031,62,21,0
2021-08-09 18:56:28:207031,62,21,0
2021-08-09 18:56:29:207031,62,21,0
2021-08-09 18:56:30:207031,61,20,0
2021-08-09 18:56:31:207031,61,18,0
2021-08-09 18:56:32:207031,61,16,0
2021-08-09 18:56:33:207031,60,16,0
2021-08-09 18:56:34:207031,60,16,0
2021-08-09 18:56:35:207031,63,16,0
2021-08-09 18:56:36:207031,67,16,0
2021-08-09 18:56:37:207031,75,16,0
2021-08-09 18:56:38:207031,75,15,0
2021-08-09 18:56:39:207031,79,14,0
2021-08-09 18:56:40:207031,79,13,0
2021-08-09 18:56:41:207031,82,13,0
2021-08-09 18:56:42:207031,86,13,0
2021-08-09 18:56:43:207031,87,14,0
2021-08-09 18:56:44:207031,88,13,0
2021-08-09 18:56:45:207031,85,13,0
2021-08-09 18:56:46:207031,84,12,0
2021-08-09 18:56:47:207031,85,12,0
2021-08-09 18:56:48:207031,84,12,0
2021-08-09 18:56:49:207031,83,12,0
2021-08-09 18:56:50:207031,82,12,0
2021-08-09 18:56:51:207031,79,11,0
2021-08-09 18:56:52:207031,74,11,0
2021-08-09 18:56:53:207031,71,11,0
2021-08-09 18:56:54:207031,71,11,0
2021-08-09 18:56:55:207031,71,10,0
2021-08-09 18:56:56:207031,71,10,0
2021-08-09 18:56:57:207031,71,10,0
2021-08-09 18:56:58:207031,71,10,0
2021-08-09 18:56:59:207031,71,10,0
2021-08-09 18:57:00:207031,71,11,0
2021-08-09 18:57:01:207031,71,11,0
2021-08-09 18:57:02:207031,71,11,0
