time [s],heart_rate [bpm] (/api/datatype/19/),breathing_rate [rpm] (/api/datatype/33/),cadence [spm] (/api/datatype/53/)cadence [spm] (/api/datatype/53/)
2021-06-19 13:59:35:507812,92,7,0
2021-06-19 13:59:36:507812,92,7,0
2021-06-19 13:59:37:507812,92,7,0
2021-06-19 13:59:38:507812,92,7,0
2021-06-19 13:59:39:507812,92,7,0
2021-06-19 13:59:40:507812,92,7,0
2021-06-19 13:59:41:507812,93,7,0
2021-06-19 13:59:42:507812,93,7,0
2021-06-19 13:59:43:507812,94,7,0
2021-06-19 13:59:44:507812,93,7,0
2021-06-19 13:59:45:507812,92,7,0
2021-06-19 13:59:46:507812,90,7,0
2021-06-19 13:59:47:507812,90,7,0
2021-06-19 13:59:48:507812,90,7,0
2021-06-19 13:59:49:507812,90,7,0
2021-06-19 13:59:50:507812,90,8,0
2021-06-19 13:59:51:507812,90,8,0
2021-06-19 13:59:52:507812,89,9,0
2021-06-19 13:59:53:507812,88,9,0
2021-06-19 13:59:54:507812,88,9,0
2021-06-19 13:59:55:507812,88,8,0
2021-06-19 13:59:56:507812,88,8,0
2021-06-19 13:59:57:507812,88,8,0
2021-06-19 13:59:58:507812,87,8,0
2021-06-19 13:59:59:507812,86,8,0
2021-06-19 14:00:00:507812,86,8,0
2021-06-19 14:00:01:507812,85,8,0
2021-06-19 14:00:02:507812,80,10,0
2021-06-19 14:00:03:507812,80,11,0
2021-06-19 14:00:04:507812,78,12,0
2021-06-19 14:00:05:507812,77,12,0
2021-06-19 14:00:06:507812,75,12,0
2021-06-19 14:00:07:507812,73,12,0
2021-06-19 14:00:08:507812,73,12,0
2021-06-19 14:00:09:507812,74,12,0
2021-06-19 14:00:10:507812,75,13,0
2021-06-19 14:00:11:507812,75,15,0
2021-06-19 14:00:12:507812,75,16,0
2021-06-19 14:00:13:507812,86,17,0
2021-06-19 14:00:14:507812,89,17,0
2021-06-19 14:00:15:507812,87,16,0
2021-06-19 14:00:16:507812,86,16,0
2021-06-19 14:00:17:507812,86,16,0
2021-06-19 14:00:18:507812,94,16,0
2021-06-19 14:00:19:507812,97,16,0
2021-06-19 14:00:20:507812,96,16,0
2021-06-19 14:00:21:507812,95,16,0
2021-06-19 14:00:22:507812,95,16,0
2021-06-19 14:00:23:507812,95,15,0
2021-06-19 14:00:24:507812,96,14,0
2021-06-19 14:00:25:507812,91,14,0
2021-06-19 14:00:26:507812,87,14,0
2021-06-19 14:00:27:507812,83,14,0
2021-06-19 14:00:28:507812,83,14,0
2021-06-19 14:00:29:507812,83,14,0
2021-06-19 14:00:30:507812,83,14,0
2021-06-19 14:00:31:507812,83,14,0
2021-06-19 14:00:32:507812,85,13,0
2021-06-19 14:00:33:507812,85,13,0
2021-06-19 14:00:34:507812,84,13,0
2021-06-19 14:00:35:507812,84,13,0
2021-06-19 14:00:36:507812,82,13,0
2021-06-19 14:00:37:507812,84,13,0
2021-06-19 14:00:38:507812,86,14,0
2021-06-19 14:00:39:507812,85,14,0
2021-06-19 14:00:40:507812,85,13,0
2021-06-19 14:00:41:507812,85,13,0
2021-06-19 14:00:42:507812,85,13,0
2021-06-19 14:00:43:507812,86,13,0
2021-06-19 14:00:44:507812,85,13,0
2021-06-19 14:00:45:507812,85,13,0
2021-06-19 14:00:46:507812,86,13,0
2021-06-19 14:00:47:507812,87,12,0
2021-06-19 14:00:48:507812,87,12,0
2021-06-19 14:00:49:507812,89,12,0
2021-06-19 14:00:50:507812,89,13,0
2021-06-19 14:00:51:507812,89,13,0
2021-06-19 14:00:52:507812,89,13,0
2021-06-19 14:00:53:507812,88,12,0
2021-06-19 14:00:54:507812,86,12,0
2021-06-19 14:00:55:507812,86,11,0
2021-06-19 14:00:56:507812,86,11,0
2021-06-19 14:00:57:507812,88,11,0
2021-06-19 14:00:58:507812,87,11,0
2021-06-19 14:00:59:507812,89,11,0
2021-06-19 14:01:00:507812,89,11,0
2021-06-19 14:01:01:507812,89,11,0
2021-06-19 14:01:02:507812,85,11,0
2021-06-19 14:01:03:507812,88,10,0
2021-06-19 14:01:04:507812,90,10,0
2021-06-19 14:01:05:507812,90,10,0
2021-06-19 14:01:06:507812,91,11,0
2021-06-19 14:01:07:507812,91,11,0
2021-06-19 14:01:08:507812,93,12,0
2021-06-19 14:01:09:507812,94,12,0
2021-06-19 14:01:10:507812,97,12,0
2021-06-19 14:01:11:507812,97,12,0
2021-06-19 14:01:12:507812,100,12,0
2021-06-19 14:01:13:507812,100,12,0
2021-06-19 14:01:14:507812,107,12,0
2021-06-19 14:01:15:507812,107,12,0
2021-06-19 14:01:16:507812,107,12,0
2021-06-19 14:01:17:507812,107,11,0
2021-06-19 14:01:18:507812,110,10,0
2021-06-19 14:01:19:507812,101,10,0
2021-06-19 14:01:20:507812,87,9,0
2021-06-19 14:01:21:507812,81,9,0
2021-06-19 14:01:22:507812,77,9,0
2021-06-19 14:01:23:507812,75,10,0
2021-06-19 14:01:24:507812,74,10,0
2021-06-19 14:01:25:507812,74,10,0
2021-06-19 14:01:26:507812,74,10,0
2021-06-19 14:01:27:507812,74,10,0
2021-06-19 14:01:28:507812,71,10,0
2021-06-19 14:01:29:507812,70,11,0
2021-06-19 14:01:30:507812,70,12,0
2021-06-19 14:01:31:507812,69,14,0
2021-06-19 14:01:32:507812,69,15,0
2021-06-19 14:01:33:507812,69,15,0
2021-06-19 14:01:34:507812,64,15,0
2021-06-19 14:01:35:507812,63,15,0
2021-06-19 14:01:36:507812,66,15,0
2021-06-19 14:01:37:507812,69,15,0
2021-06-19 14:01:38:507812,76,15,0
2021-06-19 14:01:39:507812,81,15,0
2021-06-19 14:01:40:507812,88,17,0
2021-06-19 14:01:41:507812,91,18,0
2021-06-19 14:01:42:507812,91,18,0
2021-06-19 14:01:43:507812,93,18,0
2021-06-19 14:01:44:507812,96,18,0
2021-06-19 14:01:45:507812,98,18,0
2021-06-19 14:01:46:507812,103,18,0
2021-06-19 14:01:47:507812,110,18,0
2021-06-19 14:01:48:507812,110,17,0
2021-06-19 14:01:49:507812,111,16,0
2021-06-19 14:01:50:507812,108,15,0
2021-06-19 14:01:51:507812,118,15,0
2021-06-19 14:01:52:507812,115,15,0
2021-06-19 14:01:53:507812,123,15,0
2021-06-19 14:01:54:507812,120,15,0
2021-06-19 14:01:55:507812,113,15,0
2021-06-19 14:01:56:507812,94,15,0
2021-06-19 14:01:57:507812,92,15,0
2021-06-19 14:01:58:507812,92,15,0
2021-06-19 14:01:59:507812,88,15,0
2021-06-19 14:02:00:507812,88,14,0
2021-06-19 14:02:01:507812,76,14,0
2021-06-19 14:02:02:507812,73,14,0
2021-06-19 14:02:03:507812,72,14,0
2021-06-19 14:02:04:507812,70,14,0
2021-06-19 14:02:05:507812,67,15,0
2021-06-19 14:02:06:507812,62,15,0
2021-06-19 14:02:07:507812,62,15,0
2021-06-19 14:02:08:507812,63,15,0
2021-06-19 14:02:09:507812,63,15,0
2021-06-19 14:02:10:507812,64,15,0
2021-06-19 14:02:11:507812,66,16,0
2021-06-19 14:02:12:507812,68,17,0
2021-06-19 14:02:13:507812,68,17,0
2021-06-19 14:02:14:507812,69,18,0
2021-06-19 14:02:15:507812,69,17,0
2021-06-19 14:02:16:507812,69,17,0
2021-06-19 14:02:17:507812,71,17,0
2021-06-19 14:02:18:507812,73,17,0
2021-06-19 14:02:19:507812,76,17,0
2021-06-19 14:02:20:507812,76,17,0
2021-06-19 14:02:21:507812,75,16,0
2021-06-19 14:02:22:507812,75,16,0
2021-06-19 14:02:23:507812,75,15,0
2021-06-19 14:02:24:507812,75,15,0
2021-06-19 14:02:25:507812,76,16,0
2021-06-19 14:02:26:507812,74,16,0
2021-06-19 14:02:27:507812,71,16,0
2021-06-19 14:02:28:507812,71,16,0
2021-06-19 14:02:29:507812,68,15,0
2021-06-19 14:02:30:507812,68,15,0
2021-06-19 14:02:31:507812,68,15,0
2021-06-19 14:02:32:507812,69,15,0
2021-06-19 14:02:33:507812,69,15,0
2021-06-19 14:02:34:507812,71,14,0
2021-06-19 14:02:35:507812,74,14,0
2021-06-19 14:02:36:507812,75,13,0
2021-06-19 14:02:37:507812,77,13,0
2021-06-19 14:02:38:507812,77,13,0
2021-06-19 14:02:39:507812,78,14,0
2021-06-19 14:02:40:507812,78,14,0
2021-06-19 14:02:41:507812,78,14,0
2021-06-19 14:02:42:507812,79,13,0
2021-06-19 14:02:43:507812,81,13,0
2021-06-19 14:02:44:507812,81,13,0
2021-06-19 14:02:45:507812,83,13,0
2021-06-19 14:02:46:507812,88,13,0
2021-06-19 14:02:47:507812,88,12,0
2021-06-19 14:02:48:507812,86,11,0
2021-06-19 14:02:49:507812,86,10,0
2021-06-19 14:02:50:507812,86,10,0
2021-06-19 14:02:51:507812,86,10,0
2021-06-19 14:02:52:507812,85,11,0
2021-06-19 14:02:53:507812,85,11,0
2021-06-19 14:02:54:507812,85,11,0
2021-06-19 14:02:55:507812,85,10,0
2021-06-19 14:02:56:507812,84,10,0
2021-06-19 14:02:57:507812,84,10,0
2021-06-19 14:02:58:507812,84,10,0
2021-06-19 14:02:59:507812,81,9,0
2021-06-19 14:03:00:507812,81,9,0
2021-06-19 14:03:01:507812,70,9,0
2021-06-19 14:03:02:507812,70,9,0
2021-06-19 14:03:03:507812,68,9,0
2021-06-19 14:03:04:507812,58,10,0
2021-06-19 14:03:05:507812,58,10,0
2021-06-19 14:03:06:507812,56,10,0
2021-06-19 14:03:07:507812,56,10,0
2021-06-19 14:03:08:507812,57,10,0
2021-06-19 14:03:09:507812,58,10,0
2021-06-19 14:03:10:507812,58,10,0
2021-06-19 14:03:11:507812,59,10,0
2021-06-19 14:03:12:507812,61,10,0
2021-06-19 14:03:13:507812,61,10,0
2021-06-19 14:03:14:507812,63,9,0
2021-06-19 14:03:15:507812,63,9,0
2021-06-19 14:03:16:507812,63,9,0
2021-06-19 14:03:17:507812,65,10,0
2021-06-19 14:03:18:507812,71,10,0
2021-06-19 14:03:19:507812,72,10,0
2021-06-19 14:03:20:507812,73,9,0
2021-06-19 14:03:21:507812,73,9,0
2021-06-19 14:03:22:507812,81,9,0
2021-06-19 14:03:23:507812,83,9,0
2021-06-19 14:03:24:507812,83,9,0
2021-06-19 14:03:25:507812,84,10,0
2021-06-19 14:03:26:507812,84,10,0
2021-06-19 14:03:27:507812,89,11,0
2021-06-19 14:03:28:507812,83,12,0
2021-06-19 14:03:29:507812,83,13,0
2021-06-19 14:03:30:507812,79,13,0
2021-06-19 14:03:31:507812,79,13,0
2021-06-19 14:03:32:507812,80,13,0
2021-06-19 14:03:33:507812,81,13,0
2021-06-19 14:03:34:507812,76,13,0
2021-06-19 14:03:35:507812,76,13,0
2021-06-19 14:03:36:507812,80,12,0
2021-06-19 14:03:37:507812,84,12,0
2021-06-19 14:03:38:507812,82,12,0
2021-06-19 14:03:39:507812,81,12,0
2021-06-19 14:03:40:507812,82,12,0
2021-06-19 14:03:41:507812,81,12,0
2021-06-19 14:03:42:507812,81,11,0
2021-06-19 14:03:43:507812,83,11,0
2021-06-19 14:03:44:507812,87,11,0
2021-06-19 14:03:45:507812,83,11,0
2021-06-19 14:03:46:507812,87,11,0
2021-06-19 14:03:47:507812,87,12,0
2021-06-19 14:03:48:507812,88,12,0
2021-06-19 14:03:49:507812,88,12,0
2021-06-19 14:03:50:507812,89,12,0
2021-06-19 14:03:51:507812,89,12,0
2021-06-19 14:03:52:507812,89,12,0
2021-06-19 14:03:53:507812,84,13,0
2021-06-19 14:03:54:507812,90,13,0
2021-06-19 14:03:55:507812,94,13,0
2021-06-19 14:03:56:507812,93,12,0
2021-06-19 14:03:57:507812,93,13,0
2021-06-19 14:03:58:507812,94,13,0
2021-06-19 14:03:59:507812,94,13,0
2021-06-19 14:04:00:507812,97,13,0
2021-06-19 14:04:01:507812,97,13,0
2021-06-19 14:04:02:507812,104,12,0
2021-06-19 14:04:03:507812,104,12,0
2021-06-19 14:04:04:507812,102,12,0
2021-06-19 14:04:05:507812,101,13,0
2021-06-19 14:04:06:507812,99,14,0
2021-06-19 14:04:07:507812,99,14,0
2021-06-19 14:04:08:507812,99,14,0
2021-06-19 14:04:09:507812,99,14,0
2021-06-19 14:04:10:507812,98,14,0
2021-06-19 14:04:11:507812,82,14,0
2021-06-19 14:04:12:507812,82,15,0
2021-06-19 14:04:13:507812,82,15,0
2021-06-19 14:04:14:507812,82,15,0
2021-06-19 14:04:15:507812,82,15,0
2021-06-19 14:04:16:507812,81,15,0
2021-06-19 14:04:17:507812,81,15,0
2021-06-19 14:04:18:507812,85,15,0
2021-06-19 14:04:19:507812,84,15,0
2021-06-19 14:04:20:507812,85,14,0
2021-06-19 14:04:21:507812,83,13,0
2021-06-19 14:04:22:507812,82,13,0
2021-06-19 14:04:23:507812,82,13,0
2021-06-19 14:04:24:507812,81,13,0
2021-06-19 14:04:25:507812,81,13,0
2021-06-19 14:04:26:507812,82,13,0
2021-06-19 14:04:27:507812,82,13,0
2021-06-19 14:04:28:507812,89,14,0
2021-06-19 14:04:29:507812,89,14,0
2021-06-19 14:04:30:507812,89,14,0
2021-06-19 14:04:31:507812,90,14,0
2021-06-19 14:04:32:507812,90,14,0
2021-06-19 14:04:33:507812,90,14,0
2021-06-19 14:04:34:507812,82,14,0
2021-06-19 14:04:35:507812,79,13,0
2021-06-19 14:04:36:507812,79,13,0
2021-06-19 14:04:37:507812,80,13,0
2021-06-19 14:04:38:507812,80,13,0
2021-06-19 14:04:39:507812,81,14,0
2021-06-19 14:04:40:507812,80,14,0
2021-06-19 14:04:41:507812,82,15,0
2021-06-19 14:04:42:507812,82,14,0
2021-06-19 14:04:43:507812,82,14,0
2021-06-19 14:04:44:507812,84,14,0
2021-06-19 14:04:45:507812,85,15,0
2021-06-19 14:04:46:507812,85,17,0
2021-06-19 14:04:47:507812,85,17,0
2021-06-19 14:04:48:507812,83,17,0
2021-06-19 14:04:49:507812,85,17,0
2021-06-19 14:04:50:507812,85,17,0
2021-06-19 14:04:51:507812,90,19,0
2021-06-19 14:04:52:507812,91,20,0
2021-06-19 14:04:53:507812,92,22,0
2021-06-19 14:04:54:507812,92,22,0
2021-06-19 14:04:55:507812,92,22,0
2021-06-19 14:04:56:507812,92,22,0
2021-06-19 14:04:57:507812,87,21,0
2021-06-19 14:04:58:507812,86,20,0
2021-06-19 14:04:59:507812,85,20,0
2021-06-19 14:05:00:507812,86,19,0
2021-06-19 14:05:01:507812,84,19,0
2021-06-19 14:05:02:507812,85,19,0
2021-06-19 14:05:03:507812,86,18,0
2021-06-19 14:05:04:507812,87,18,0
2021-06-19 14:05:05:507812,89,18,0
2021-06-19 14:05:06:507812,87,19,0
2021-06-19 14:05:07:507812,86,19,0
2021-06-19 14:05:08:507812,91,19,0
2021-06-19 14:05:09:507812,91,18,0
2021-06-19 14:05:10:507812,93,16,0
2021-06-19 14:05:11:507812,93,15,0
2021-06-19 14:05:12:507812,93,15,0
2021-06-19 14:05:13:507812,93,15,0
2021-06-19 14:05:14:507812,93,15,0
2021-06-19 14:05:15:507812,93,14,0
2021-06-19 14:05:16:507812,93,14,0
2021-06-19 14:05:17:507812,93,14,0
2021-06-19 14:05:18:507812,93,14,0
2021-06-19 14:05:19:507812,93,14,0
2021-06-19 14:05:20:507812,93,14,0
2021-06-19 14:05:21:507812,91,13,0
2021-06-19 14:05:22:507812,90,12,0
2021-06-19 14:05:23:507812,90,12,0
2021-06-19 14:05:24:507812,83,12,0
2021-06-19 14:05:25:507812,83,12,0
2021-06-19 14:05:26:507812,77,12,0
2021-06-19 14:05:27:507812,70,12,0
2021-06-19 14:05:28:507812,64,12,0
2021-06-19 14:05:29:507812,61,12,0
2021-06-19 14:05:30:507812,61,11,0
2021-06-19 14:05:31:507812,61,11,0
2021-06-19 14:05:32:507812,61,11,0
2021-06-19 14:05:33:507812,60,11,0
2021-06-19 14:05:34:507812,60,11,0
2021-06-19 14:05:35:507812,60,11,0
2021-06-19 14:05:36:507812,60,11,0
2021-06-19 14:05:37:507812,65,10,0
2021-06-19 14:05:38:507812,64,9,38
2021-06-19 14:05:39:507812,68,9,79
2021-06-19 14:05:40:507812,70,9,85
2021-06-19 14:05:41:507812,70,9,46
2021-06-19 14:05:42:507812,82,9,0
2021-06-19 14:05:43:507812,82,10,0
2021-06-19 14:05:44:507812,89,10,51
2021-06-19 14:05:45:507812,88,10,60
2021-06-19 14:05:46:507812,88,10,56
2021-06-19 14:05:47:507812,91,10,49
2021-06-19 14:05:48:507812,91,10,43
2021-06-19 14:05:49:507812,91,10,41
2021-06-19 14:05:50:507812,92,10,39
2021-06-19 14:05:51:507812,92,11,40
2021-06-19 14:05:52:507812,100,11,43
2021-06-19 14:05:53:507812,98,11,45
2021-06-19 14:05:54:507812,101,10,38
2021-06-19 14:05:55:507812,105,10,0
2021-06-19 14:05:56:507812,103,11,0
2021-06-19 14:05:57:507812,97,11,33
2021-06-19 14:05:58:507812,90,11,32
2021-06-19 14:05:59:507812,90,12,0
2021-06-19 14:06:00:507812,94,12,0
2021-06-19 14:06:01:507812,94,12,0
2021-06-19 14:06:02:507812,92,12,0
2021-06-19 14:06:03:507812,86,12,0
2021-06-19 14:06:04:507812,86,12,0
2021-06-19 14:06:05:507812,87,13,0
2021-06-19 14:06:06:507812,91,14,0
2021-06-19 14:06:07:507812,91,14,0
2021-06-19 14:06:08:507812,81,15,0
2021-06-19 14:06:09:507812,81,15,0
2021-06-19 14:06:10:507812,82,14,0
2021-06-19 14:06:11:507812,81,14,0
2021-06-19 14:06:12:507812,82,14,0
2021-06-19 14:06:13:507812,82,14,0
2021-06-19 14:06:14:507812,85,14,0
2021-06-19 14:06:15:507812,85,14,0
2021-06-19 14:06:16:507812,84,14,0
2021-06-19 14:06:17:507812,84,14,0
2021-06-19 14:06:18:507812,84,14,0
2021-06-19 14:06:19:507812,88,14,0
2021-06-19 14:06:20:507812,88,14,0
2021-06-19 14:06:21:507812,86,14,0
2021-06-19 14:06:22:507812,82,15,0
2021-06-19 14:06:23:507812,83,15,0
2021-06-19 14:06:24:507812,83,15,0
2021-06-19 14:06:25:507812,83,15,0
2021-06-19 14:06:26:507812,83,15,0
2021-06-19 14:06:27:507812,83,16,0
2021-06-19 14:06:28:507812,81,17,0
2021-06-19 14:06:29:507812,82,17,0
2021-06-19 14:06:30:507812,82,17,0
2021-06-19 14:06:31:507812,83,17,0
2021-06-19 14:06:32:507812,83,17,0
2021-06-19 14:06:33:507812,83,17,0
2021-06-19 14:06:34:507812,83,17,0
2021-06-19 14:06:35:507812,84,17,0
2021-06-19 14:06:36:507812,82,17,0
2021-06-19 14:06:37:507812,83,17,0
2021-06-19 14:06:38:507812,95,16,0
2021-06-19 14:06:39:507812,101,15,0
2021-06-19 14:06:40:507812,101,15,0
2021-06-19 14:06:41:507812,110,15,0
2021-06-19 14:06:42:507812,110,15,0
2021-06-19 14:06:43:507812,110,15,0
2021-06-19 14:06:44:507812,116,15,0
2021-06-19 14:06:45:507812,121,15,0
2021-06-19 14:06:46:507812,126,15,0
2021-06-19 14:06:47:507812,129,14,0
2021-06-19 14:06:48:507812,129,13,0
2021-06-19 14:06:49:507812,137,12,0
2021-06-19 14:06:50:507812,137,13,0
2021-06-19 14:06:51:507812,137,13,0
2021-06-19 14:06:52:507812,148,14,0
2021-06-19 14:06:53:507812,129,14,0
2021-06-19 14:06:54:507812,114,14,0
2021-06-19 14:06:55:507812,111,13,0
2021-06-19 14:06:56:507812,107,13,0
2021-06-19 14:06:57:507812,107,13,0
2021-06-19 14:06:58:507812,107,13,0
2021-06-19 14:06:59:507812,107,13,0
2021-06-19 14:07:00:507812,96,12,0
2021-06-19 14:07:01:507812,90,12,0
2021-06-19 14:07:02:507812,86,12,0
2021-06-19 14:07:03:507812,80,12,0
2021-06-19 14:07:04:507812,78,12,0
2021-06-19 14:07:05:507812,69,12,0
2021-06-19 14:07:06:507812,69,13,0
2021-06-19 14:07:07:507812,70,13,0
2021-06-19 14:07:08:507812,70,13,0
2021-06-19 14:07:09:507812,70,14,0
2021-06-19 14:07:10:507812,70,15,0
2021-06-19 14:07:11:507812,67,16,0
2021-06-19 14:07:12:507812,68,17,0
2021-06-19 14:07:13:507812,68,17,0
2021-06-19 14:07:14:507812,72,17,0
2021-06-19 14:07:15:507812,74,17,0
2021-06-19 14:07:16:507812,75,17,0
2021-06-19 14:07:17:507812,75,17,0
2021-06-19 14:07:18:507812,75,16,0
2021-06-19 14:07:19:507812,77,15,0
2021-06-19 14:07:20:507812,81,15,0
2021-06-19 14:07:21:507812,84,15,0
2021-06-19 14:07:22:507812,90,15,0
2021-06-19 14:07:23:507812,91,14,0
2021-06-19 14:07:24:507812,89,14,0
2021-06-19 14:07:25:507812,89,15,0
2021-06-19 14:07:26:507812,86,16,0
2021-06-19 14:07:27:507812,85,16,0
2021-06-19 14:07:28:507812,85,16,0
2021-06-19 14:07:29:507812,86,16,0
2021-06-19 14:07:30:507812,80,16,0
2021-06-19 14:07:31:507812,81,16,0
2021-06-19 14:07:32:507812,84,16,0
2021-06-19 14:07:33:507812,84,16,0
2021-06-19 14:07:34:507812,84,16,0
2021-06-19 14:07:35:507812,80,16,0
2021-06-19 14:07:36:507812,81,16,0
2021-06-19 14:07:37:507812,79,16,0
2021-06-19 14:07:38:507812,84,16,0
2021-06-19 14:07:39:507812,84,17,0
2021-06-19 14:07:40:507812,91,17,0
2021-06-19 14:07:41:507812,91,18,0
2021-06-19 14:07:42:507812,95,18,0
2021-06-19 14:07:43:507812,98,19,0
2021-06-19 14:07:44:507812,98,20,0
2021-06-19 14:07:45:507812,94,21,38
2021-06-19 14:07:46:507812,94,21,59
2021-06-19 14:07:47:507812,107,22,61
2021-06-19 14:07:48:507812,106,23,56
2021-06-19 14:07:49:507812,103,24,43
2021-06-19 14:07:50:507812,103,24,0
2021-06-19 14:07:51:507812,103,23,0
2021-06-19 14:07:52:507812,112,24,0
2021-06-19 14:07:53:507812,111,26,0
2021-06-19 14:07:54:507812,111,30,0
2021-06-19 14:07:55:507812,111,32,0
2021-06-19 14:07:56:507812,104,33,0
2021-06-19 14:07:57:507812,103,33,0
2021-06-19 14:07:58:507812,103,33,0
2021-06-19 14:07:59:507812,100,31,0
2021-06-19 14:08:00:507812,100,29,0
2021-06-19 14:08:01:507812,104,26,0
2021-06-19 14:08:02:507812,104,25,0
2021-06-19 14:08:03:507812,100,24,0
2021-06-19 14:08:04:507812,101,23,0
2021-06-19 14:08:05:507812,98,23,0
2021-06-19 14:08:06:507812,102,23,0
2021-06-19 14:08:07:507812,94,22,0
2021-06-19 14:08:08:507812,88,21,0
2021-06-19 14:08:09:507812,89,20,0
2021-06-19 14:08:10:507812,84,20,0
2021-06-19 14:08:11:507812,84,20,0
2021-06-19 14:08:12:507812,90,20,0
2021-06-19 14:08:13:507812,94,20,0
2021-06-19 14:08:14:507812,94,19,0
2021-06-19 14:08:15:507812,94,17,0
2021-06-19 14:08:16:507812,97,15,0
2021-06-19 14:08:17:507812,97,15,0
2021-06-19 14:08:18:507812,91,15,0
2021-06-19 14:08:19:507812,90,15,0
2021-06-19 14:08:20:507812,83,15,0
2021-06-19 14:08:21:507812,87,15,0
2021-06-19 14:08:22:507812,85,15,0
2021-06-19 14:08:23:507812,85,14,0
2021-06-19 14:08:24:507812,87,14,0
2021-06-19 14:08:25:507812,87,13,0
2021-06-19 14:08:26:507812,85,13,0
2021-06-19 14:08:27:507812,80,13,0
2021-06-19 14:08:28:507812,78,13,0
2021-06-19 14:08:29:507812,75,12,0
2021-06-19 14:08:30:507812,75,12,0
2021-06-19 14:08:31:507812,74,12,0
2021-06-19 14:08:32:507812,74,12,0
2021-06-19 14:08:33:507812,74,12,0
2021-06-19 14:08:34:507812,73,12,0
2021-06-19 14:08:35:507812,73,12,0
2021-06-19 14:08:36:507812,73,12,0
2021-06-19 14:08:37:507812,74,12,0
2021-06-19 14:08:38:507812,72,11,0
2021-06-19 14:08:39:507812,68,11,0
2021-06-19 14:08:40:507812,68,11,0
2021-06-19 14:08:41:507812,69,12,0
2021-06-19 14:08:42:507812,66,12,0
2021-06-19 14:08:43:507812,66,12,0
2021-06-19 14:08:44:507812,66,11,0
2021-06-19 14:08:45:507812,66,11,0
2021-06-19 14:08:46:507812,67,11,0
2021-06-19 14:08:47:507812,69,11,0
2021-06-19 14:08:48:507812,71,11,0
2021-06-19 14:08:49:507812,72,10,0
2021-06-19 14:08:50:507812,72,11,0
2021-06-19 14:08:51:507812,73,11,0
2021-06-19 14:08:52:507812,75,12,0
2021-06-19 14:08:53:507812,77,12,0
2021-06-19 14:08:54:507812,76,12,0
2021-06-19 14:08:55:507812,76,12,0
2021-06-19 14:08:56:507812,76,12,0
2021-06-19 14:08:57:507812,76,12,0
2021-06-19 14:08:58:507812,76,12,0
2021-06-19 14:08:59:507812,76,12,0
2021-06-19 14:09:00:507812,72,12,0
2021-06-19 14:09:01:507812,75,11,0
2021-06-19 14:09:02:507812,78,11,0
2021-06-19 14:09:03:507812,81,11,0
2021-06-19 14:09:04:507812,80,12,0
2021-06-19 14:09:05:507812,72,12,0
2021-06-19 14:09:06:507812,72,12,0
2021-06-19 14:09:07:507812,70,11,0
2021-06-19 14:09:08:507812,70,11,0
2021-06-19 14:09:09:507812,70,11,0
2021-06-19 14:09:10:507812,70,11,0
2021-06-19 14:09:11:507812,69,11,0
2021-06-19 14:09:12:507812,72,11,0
2021-06-19 14:09:13:507812,72,11,0
2021-06-19 14:09:14:507812,73,11,0
2021-06-19 14:09:15:507812,74,11,0
2021-06-19 14:09:16:507812,77,11,0
2021-06-19 14:09:17:507812,74,9,0
2021-06-19 14:09:18:507812,75,8,0
2021-06-19 14:09:19:507812,76,7,0
2021-06-19 14:09:20:507812,75,7,0
2021-06-19 14:09:21:507812,76,7,0
2021-06-19 14:09:22:507812,79,7,0
2021-06-19 14:09:23:507812,78,7,0
2021-06-19 14:09:24:507812,78,7,0
2021-06-19 14:09:25:507812,78,7,0
2021-06-19 14:09:26:507812,77,7,0
2021-06-19 14:09:27:507812,76,7,0
2021-06-19 14:09:28:507812,75,7,0
2021-06-19 14:09:29:507812,75,7,0
2021-06-19 14:09:30:507812,75,7,0
2021-06-19 14:09:31:507812,74,7,0
2021-06-19 14:09:32:507812,74,7,0
2021-06-19 14:09:33:507812,74,7,0
2021-06-19 14:09:34:507812,70,7,0
2021-06-19 14:09:35:507812,67,7,0
2021-06-19 14:09:36:507812,66,7,0
2021-06-19 14:09:37:507812,64,7,0
2021-06-19 14:09:38:507812,65,7,0
2021-06-19 14:09:39:507812,65,7,0
2021-06-19 14:09:40:507812,65,7,0
2021-06-19 14:09:41:507812,67,7,0
2021-06-19 14:09:42:507812,67,7,0
2021-06-19 14:09:43:507812,69,6,0
2021-06-19 14:09:44:507812,69,6,0
2021-06-19 14:09:45:507812,72,6,0
2021-06-19 14:09:46:507812,72,6,0
2021-06-19 14:09:47:507812,65,6,0
2021-06-19 14:09:48:507812,65,6,0
2021-06-19 14:09:49:507812,67,6,0
2021-06-19 14:09:50:507812,68,6,0
2021-06-19 14:09:51:507812,72,6,0
2021-06-19 14:09:52:507812,75,6,0
2021-06-19 14:09:53:507812,77,6,0
2021-06-19 14:09:54:507812,80,6,0
2021-06-19 14:09:55:507812,80,6,0
2021-06-19 14:09:56:507812,73,6,0
2021-06-19 14:09:57:507812,76,6,0
2021-06-19 14:09:58:507812,78,6,0
2021-06-19 14:09:59:507812,79,6,0
2021-06-19 14:10:00:507812,79,6,0
2021-06-19 14:10:01:507812,79,6,0
2021-06-19 14:10:02:507812,79,6,0
2021-06-19 14:10:03:507812,79,6,0
2021-06-19 14:10:04:507812,79,6,0
2021-06-19 14:10:05:507812,84,6,0
2021-06-19 14:10:06:507812,79,6,0
