time [s],heart_rate [bpm] (/api/datatype/19/),breathing_rate [rpm] (/api/datatype/33/),cadence [spm] (/api/datatype/53/)cadence [spm] (/api/datatype/53/)
2021-08-06 10:06:44:042969,48,17,0
2021-08-06 10:06:45:042969,49,18,0
2021-08-06 10:06:46:042969,61,18,0
2021-08-06 10:06:47:042969,64,18,0
2021-08-06 10:06:48:042969,65,18,0
2021-08-06 10:06:49:042969,65,18,0
2021-08-06 10:06:50:042969,66,17,0
2021-08-06 10:06:51:042969,66,17,0
2021-08-06 10:06:52:042969,66,18,0
2021-08-06 10:06:53:042969,65,18,0
2021-08-06 10:06:54:042969,65,19,0
2021-08-06 10:06:55:042969,65,19,0
2021-08-06 10:06:56:042969,69,19,0
2021-08-06 10:06:57:042969,69,19,0
2021-08-06 10:06:58:042969,69,19,0
2021-08-06 10:06:59:042969,76,19,0
2021-08-06 10:07:00:042969,76,18,0
2021-08-06 10:07:01:042969,77,18,0
2021-08-06 10:07:02:042969,69,18,0
2021-08-06 10:07:03:042969,69,19,0
2021-08-06 10:07:04:042969,68,19,0
2021-08-06 10:07:05:042969,68,18,0
2021-08-06 10:07:06:042969,65,17,0
2021-08-06 10:07:07:042969,65,16,0
2021-08-06 10:07:08:042969,65,15,0
2021-08-06 10:07:09:042969,65,15,0
2021-08-06 10:07:10:042969,65,15,0
2021-08-06 10:07:11:042969,69,16,0
2021-08-06 10:07:12:042969,69,15,0
2021-08-06 10:07:13:042969,80,15,0
2021-08-06 10:07:14:042969,65,15,0
2021-08-06 10:07:15:042969,65,15,0
2021-08-06 10:07:16:042969,71,15,0
2021-08-06 10:07:17:042969,72,15,0
2021-08-06 10:07:18:042969,72,15,0
2021-08-06 10:07:19:042969,65,15,0
2021-08-06 10:07:20:042969,65,15,0
2021-08-06 10:07:21:042969,67,14,0
2021-08-06 10:07:22:042969,68,14,0
2021-08-06 10:07:23:042969,63,13,0
2021-08-06 10:07:24:042969,62,13,0
2021-08-06 10:07:25:042969,64,13,0
2021-08-06 10:07:26:042969,66,13,0
2021-08-06 10:07:27:042969,66,13,0
2021-08-06 10:07:28:042969,68,13,0
2021-08-06 10:07:29:042969,70,13,0
2021-08-06 10:07:30:042969,69,13,0
2021-08-06 10:07:31:042969,74,13,0
2021-08-06 10:07:32:042969,73,13,0
2021-08-06 10:07:33:042969,76,14,0
2021-08-06 10:07:34:042969,76,15,0
2021-08-06 10:07:35:042969,76,16,0
2021-08-06 10:07:36:042969,76,16,0
2021-08-06 10:07:37:042969,76,16,0
2021-08-06 10:07:38:042969,76,16,0
2021-08-06 10:07:39:042969,76,16,0
2021-08-06 10:07:40:042969,85,16,0
2021-08-06 10:07:41:042969,94,16,0
2021-08-06 10:07:42:042969,93,16,0
2021-08-06 10:07:43:042969,93,17,0
2021-08-06 10:07:44:042969,90,18,0
2021-08-06 10:07:45:042969,93,19,0
2021-08-06 10:07:46:042969,101,19,0
2021-08-06 10:07:47:042969,112,19,0
2021-08-06 10:07:48:042969,112,19,0
2021-08-06 10:07:49:042969,105,19,0
2021-08-06 10:07:50:042969,101,19,0
2021-08-06 10:07:51:042969,106,19,0
2021-08-06 10:07:52:042969,102,19,0
2021-08-06 10:07:53:042969,109,20,0
2021-08-06 10:07:54:042969,101,20,0
2021-08-06 10:07:55:042969,101,19,0
2021-08-06 10:07:56:042969,101,19,0
2021-08-06 10:07:57:042969,102,19,0
2021-08-06 10:07:58:042969,98,19,0
2021-08-06 10:07:59:042969,100,19,0
2021-08-06 10:08:00:042969,100,19,0
2021-08-06 10:08:01:042969,100,19,0
2021-08-06 10:08:02:042969,90,19,0
2021-08-06 10:08:03:042969,79,19,0
2021-08-06 10:08:04:042969,78,20,0
2021-08-06 10:08:05:042969,78,21,0
2021-08-06 10:08:06:042969,74,21,0
2021-08-06 10:08:07:042969,74,21,0
2021-08-06 10:08:08:042969,69,21,0
2021-08-06 10:08:09:042969,61,21,0
2021-08-06 10:08:10:042969,61,20,0
2021-08-06 10:08:11:042969,59,20,0
2021-08-06 10:08:12:042969,57,20,0
2021-08-06 10:08:13:042969,57,20,0
2021-08-06 10:08:14:042969,57,20,0
2021-08-06 10:08:15:042969,57,19,0
2021-08-06 10:08:16:042969,57,19,0
2021-08-06 10:08:17:042969,57,19,0
2021-08-06 10:08:18:042969,53,18,0
2021-08-06 10:08:19:042969,53,18,0
2021-08-06 10:08:20:042969,53,18,0
2021-08-06 10:08:21:042969,41,18,0
2021-08-06 10:08:22:042969,41,18,0
2021-08-06 10:08:23:042969,45,18,0
2021-08-06 10:08:24:042969,46,18,0
2021-08-06 10:08:25:042969,45,18,0
2021-08-06 10:08:26:042969,45,17,0
2021-08-06 10:08:27:042969,45,17,0
2021-08-06 10:08:28:042969,46,17,0
2021-08-06 10:08:29:042969,46,17,0
2021-08-06 10:08:30:042969,49,17,0
2021-08-06 10:08:31:042969,60,17,0
2021-08-06 10:08:32:042969,61,16,0
2021-08-06 10:08:33:042969,65,16,0
2021-08-06 10:08:34:042969,66,16,0
2021-08-06 10:08:35:042969,66,17,0
2021-08-06 10:08:36:042969,66,18,0
2021-08-06 10:08:37:042969,67,19,0
2021-08-06 10:08:38:042969,68,19,0
2021-08-06 10:08:39:042969,68,19,0
2021-08-06 10:08:40:042969,68,18,0
2021-08-06 10:08:41:042969,69,18,0
2021-08-06 10:08:42:042969,70,18,0
2021-08-06 10:08:43:042969,76,18,0
2021-08-06 10:08:44:042969,76,18,0
2021-08-06 10:08:45:042969,76,18,0
2021-08-06 10:08:46:042969,74,17,0
2021-08-06 10:08:47:042969,74,17,0
2021-08-06 10:08:48:042969,75,17,0
2021-08-06 10:08:49:042969,74,17,0
2021-08-06 10:08:50:042969,74,17,0
2021-08-06 10:08:51:042969,74,17,0
2021-08-06 10:08:52:042969,75,17,0
2021-08-06 10:08:53:042969,75,17,0
2021-08-06 10:08:54:042969,76,17,0
2021-08-06 10:08:55:042969,79,17,0
2021-08-06 10:08:56:042969,80,17,0
2021-08-06 10:08:57:042969,79,17,0
2021-08-06 10:08:58:042969,79,17,0
2021-08-06 10:08:59:042969,78,16,0
2021-08-06 10:09:00:042969,78,16,0
2021-08-06 10:09:01:042969,78,16,0
2021-08-06 10:09:02:042969,77,16,0
2021-08-06 10:09:03:042969,75,16,0
2021-08-06 10:09:04:042969,75,16,0
2021-08-06 10:09:05:042969,75,17,0
2021-08-06 10:09:06:042969,75,17,0
2021-08-06 10:09:07:042969,75,17,0
2021-08-06 10:09:08:042969,75,17,0
2021-08-06 10:09:09:042969,72,17,0
2021-08-06 10:09:10:042969,72,18,0
2021-08-06 10:09:11:042969,77,18,0
2021-08-06 10:09:12:042969,74,19,0
2021-08-06 10:09:13:042969,74,19,0
2021-08-06 10:09:14:042969,64,20,0
2021-08-06 10:09:15:042969,64,20,0
2021-08-06 10:09:16:042969,62,20,0
2021-08-06 10:09:17:042969,62,20,0
2021-08-06 10:09:18:042969,59,20,0
2021-08-06 10:09:19:042969,70,20,0
2021-08-06 10:09:20:042969,70,19,0
2021-08-06 10:09:21:042969,70,20,0
2021-08-06 10:09:22:042969,64,21,0
2021-08-06 10:09:23:042969,64,21,0
2021-08-06 10:09:24:042969,59,21,0
2021-08-06 10:09:25:042969,59,21,0
2021-08-06 10:09:26:042969,58,21,0
2021-08-06 10:09:27:042969,55,20,0
2021-08-06 10:09:28:042969,53,18,0
2021-08-06 10:09:29:042969,55,17,0
2021-08-06 10:09:30:042969,59,16,0
2021-08-06 10:09:31:042969,64,16,0
2021-08-06 10:09:32:042969,65,16,0
2021-08-06 10:09:33:042969,61,17,0
2021-08-06 10:09:34:042969,61,18,0
2021-08-06 10:09:35:042969,61,18,0
2021-08-06 10:09:36:042969,68,18,0
2021-08-06 10:09:37:042969,68,18,0
2021-08-06 10:09:38:042969,71,18,0
2021-08-06 10:09:39:042969,71,18,0
2021-08-06 10:09:40:042969,73,18,0
2021-08-06 10:09:41:042969,75,18,0
2021-08-06 10:09:42:042969,81,18,0
2021-08-06 10:09:43:042969,83,17,0
2021-08-06 10:09:44:042969,89,15,0
2021-08-06 10:09:45:042969,89,13,0
2021-08-06 10:09:46:042969,89,13,0
2021-08-06 10:09:47:042969,88,13,0
2021-08-06 10:09:48:042969,90,13,0
2021-08-06 10:09:49:042969,90,12,0
2021-08-06 10:09:50:042969,89,12,0
2021-08-06 10:09:51:042969,85,12,0
2021-08-06 10:09:52:042969,84,13,0
2021-08-06 10:09:53:042969,87,13,0
2021-08-06 10:09:54:042969,87,13,0
2021-08-06 10:09:55:042969,85,13,0
2021-08-06 10:09:56:042969,85,13,0
2021-08-06 10:09:57:042969,85,13,0
2021-08-06 10:09:58:042969,88,13,0
2021-08-06 10:09:59:042969,88,13,0
2021-08-06 10:10:00:042969,88,13,0
2021-08-06 10:10:01:042969,88,13,0
2021-08-06 10:10:02:042969,91,13,0
2021-08-06 10:10:03:042969,90,13,0
2021-08-06 10:10:04:042969,90,13,0
2021-08-06 10:10:05:042969,89,13,0
2021-08-06 10:10:06:042969,90,13,0
2021-08-06 10:10:07:042969,89,12,0
2021-08-06 10:10:08:042969,82,10,0
2021-08-06 10:10:09:042969,82,9,0
2021-08-06 10:10:10:042969,76,8,0
2021-08-06 10:10:11:042969,76,8,0
2021-08-06 10:10:12:042969,75,8,0
2021-08-06 10:10:13:042969,75,8,0
2021-08-06 10:10:14:042969,73,8,0
2021-08-06 10:10:15:042969,73,8,0
2021-08-06 10:10:16:042969,73,7,0
2021-08-06 10:10:17:042969,74,7,0
2021-08-06 10:10:18:042969,74,7,0
2021-08-06 10:10:19:042969,71,8,0
2021-08-06 10:10:20:042969,71,8,0
2021-08-06 10:10:21:042969,68,8,0
2021-08-06 10:10:22:042969,68,8,0
2021-08-06 10:10:23:042969,64,8,0
2021-08-06 10:10:24:042969,67,8,0
2021-08-06 10:10:25:042969,67,8,0
2021-08-06 10:10:26:042969,69,8,0
2021-08-06 10:10:27:042969,76,8,0
2021-08-06 10:10:28:042969,76,8,0
2021-08-06 10:10:29:042969,78,8,0
2021-08-06 10:10:30:042969,79,7,0
2021-08-06 10:10:31:042969,79,7,0
2021-08-06 10:10:32:042969,80,7,0
2021-08-06 10:10:33:042969,80,8,0
2021-08-06 10:10:34:042969,80,8,0
2021-08-06 10:10:35:042969,80,8,0
2021-08-06 10:10:36:042969,81,8,0
2021-08-06 10:10:37:042969,81,8,0
2021-08-06 10:10:38:042969,81,8,0
2021-08-06 10:10:39:042969,87,8,0
2021-08-06 10:10:40:042969,87,8,0
2021-08-06 10:10:41:042969,86,8,0
2021-08-06 10:10:42:042969,93,8,0
2021-08-06 10:10:43:042969,89,8,0
2021-08-06 10:10:44:042969,83,8,0
2021-08-06 10:10:45:042969,70,8,0
2021-08-06 10:10:46:042969,70,8,0
2021-08-06 10:10:47:042969,68,8,0
2021-08-06 10:10:48:042969,68,8,0
2021-08-06 10:10:49:042969,68,8,0
2021-08-06 10:10:50:042969,68,8,0
2021-08-06 10:10:51:042969,60,8,0
2021-08-06 10:10:52:042969,61,8,0
2021-08-06 10:10:53:042969,61,8,0
2021-08-06 10:10:54:042969,62,8,0
2021-08-06 10:10:55:042969,64,8,0
2021-08-06 10:10:56:042969,64,8,0
2021-08-06 10:10:57:042969,58,8,0
2021-08-06 10:10:58:042969,58,8,0
2021-08-06 10:10:59:042969,53,8,0
2021-08-06 10:11:00:042969,53,8,0
2021-08-06 10:11:01:042969,53,7,0
2021-08-06 10:11:02:042969,56,6,0
2021-08-06 10:11:03:042969,56,6,0
2021-08-06 10:11:04:042969,57,5,0
2021-08-06 10:11:05:042969,58,5,0
2021-08-06 10:11:06:042969,60,5,0
2021-08-06 10:11:07:042969,61,6,0
2021-08-06 10:11:08:042969,64,6,0
2021-08-06 10:11:09:042969,64,6,0
2021-08-06 10:11:10:042969,64,5,0
2021-08-06 10:11:11:042969,62,5,0
2021-08-06 10:11:12:042969,64,5,0
2021-08-06 10:11:13:042969,64,5,0
2021-08-06 10:11:14:042969,66,5,0
2021-08-06 10:11:15:042969,66,5,0
2021-08-06 10:11:16:042969,69,5,0
2021-08-06 10:11:17:042969,72,5,0
2021-08-06 10:11:18:042969,72,5,0
2021-08-06 10:11:19:042969,72,5,0
2021-08-06 10:11:20:042969,72,5,0
2021-08-06 10:11:21:042969,72,5,0
2021-08-06 10:11:22:042969,73,5,0
2021-08-06 10:11:23:042969,73,5,0
2021-08-06 10:11:24:042969,73,5,0
2021-08-06 10:11:25:042969,74,5,0
2021-08-06 10:11:26:042969,74,5,0
2021-08-06 10:11:27:042969,72,5,0
2021-08-06 10:11:28:042969,72,5,0
2021-08-06 10:11:29:042969,72,5,0
2021-08-06 10:11:30:042969,72,5,0
2021-08-06 10:11:31:042969,73,4,0
2021-08-06 10:11:32:042969,73,4,0
2021-08-06 10:11:33:042969,74,4,0
2021-08-06 10:11:34:042969,74,4,0
2021-08-06 10:11:35:042969,73,4,0
2021-08-06 10:11:36:042969,73,4,0
2021-08-06 10:11:37:042969,72,4,0
2021-08-06 10:11:38:042969,72,4,0
2021-08-06 10:11:39:042969,75,4,0
2021-08-06 10:11:40:042969,75,4,0
2021-08-06 10:11:41:042969,75,4,0
2021-08-06 10:11:42:042969,75,4,0
2021-08-06 10:11:43:042969,75,4,0
2021-08-06 10:11:44:042969,75,4,0
2021-08-06 10:11:45:042969,75,4,0
2021-08-06 10:11:46:042969,73,4,0
2021-08-06 10:11:47:042969,64,4,0
2021-08-06 10:11:48:042969,64,4,0
2021-08-06 10:11:49:042969,63,4,0
2021-08-06 10:11:50:042969,64,4,0
2021-08-06 10:11:51:042969,64,4,0
2021-08-06 10:11:52:042969,65,4,0
2021-08-06 10:11:53:042969,65,4,0
2021-08-06 10:11:54:042969,64,4,0
2021-08-06 10:11:55:042969,64,4,0
2021-08-06 10:11:56:042969,63,4,0
2021-08-06 10:11:57:042969,63,4,0
2021-08-06 10:11:58:042969,63,4,0
2021-08-06 10:11:59:042969,64,4,0
2021-08-06 10:12:00:042969,64,4,0
2021-08-06 10:12:01:042969,65,4,0
2021-08-06 10:12:02:042969,65,4,0
2021-08-06 10:12:03:042969,67,4,0
2021-08-06 10:12:04:042969,67,4,0
2021-08-06 10:12:05:042969,73,4,0
2021-08-06 10:12:06:042969,74,4,0
2021-08-06 10:12:07:042969,76,4,0
2021-08-06 10:12:08:042969,75,4,0
2021-08-06 10:12:09:042969,75,4,0
2021-08-06 10:12:10:042969,76,4,0
2021-08-06 10:12:11:042969,76,4,0
2021-08-06 10:12:12:042969,80,4,0
2021-08-06 10:12:13:042969,82,4,0
2021-08-06 10:12:14:042969,82,4,0
2021-08-06 10:12:15:042969,85,4,0
2021-08-06 10:12:16:042969,85,4,0
2021-08-06 10:12:17:042969,85,4,0
2021-08-06 10:12:18:042969,85,4,0
2021-08-06 10:12:19:042969,85,4,0
2021-08-06 10:12:20:042969,93,4,0
2021-08-06 10:12:21:042969,93,4,0
2021-08-06 10:12:22:042969,93,4,0
2021-08-06 10:12:23:042969,93,4,0
2021-08-06 10:12:24:042969,127,4,0
2021-08-06 10:12:25:042969,127,4,0
2021-08-06 10:12:26:042969,127,4,0
2021-08-06 10:12:27:042969,127,4,0
2021-08-06 10:12:28:042969,136,4,0
2021-08-06 10:12:29:042969,136,4,0
2021-08-06 10:12:30:042969,136,3,0
2021-08-06 10:12:31:042969,102,3,0
2021-08-06 10:12:32:042969,102,3,0
2021-08-06 10:12:33:042969,102,3,0
2021-08-06 10:12:34:042969,95,3,0
2021-08-06 10:12:35:042969,83,3,0
2021-08-06 10:12:36:042969,82,3,0
2021-08-06 10:12:37:042969,81,3,0
2021-08-06 10:12:38:042969,79,3,0
2021-08-06 10:12:39:042969,81,3,0
2021-08-06 10:12:40:042969,81,3,0
2021-08-06 10:12:41:042969,80,3,0
2021-08-06 10:12:42:042969,80,3,0
2021-08-06 10:12:43:042969,80,3,0
2021-08-06 10:12:44:042969,80,3,0
2021-08-06 10:12:45:042969,80,3,0
2021-08-06 10:12:46:042969,79,3,0
2021-08-06 10:12:47:042969,77,3,0
2021-08-06 10:12:48:042969,77,3,0
2021-08-06 10:12:49:042969,77,3,0
2021-08-06 10:12:50:042969,76,3,0
2021-08-06 10:12:51:042969,75,3,0
2021-08-06 10:12:52:042969,75,3,0
2021-08-06 10:12:53:042969,75,3,0
2021-08-06 10:12:54:042969,75,3,0
2021-08-06 10:12:55:042969,75,3,0
2021-08-06 10:12:56:042969,74,3,0
2021-08-06 10:12:57:042969,74,3,0
2021-08-06 10:12:58:042969,74,3,0
2021-08-06 10:12:59:042969,74,3,0
2021-08-06 10:13:00:042969,74,3,0
2021-08-06 10:13:01:042969,74,2,0
2021-08-06 10:13:02:042969,76,2,0
2021-08-06 10:13:03:042969,76,2,0
2021-08-06 10:13:04:042969,73,3,0
2021-08-06 10:13:05:042969,69,3,0
2021-08-06 10:13:06:042969,69,3,0
2021-08-06 10:13:07:042969,69,3,0
2021-08-06 10:13:08:042969,69,3,0
2021-08-06 10:13:09:042969,69,3,0
2021-08-06 10:13:10:042969,69,3,0
2021-08-06 10:13:11:042969,69,3,0
2021-08-06 10:13:12:042969,69,3,0
2021-08-06 10:13:13:042969,69,3,0
2021-08-06 10:13:14:042969,69,3,0
2021-08-06 10:13:15:042969,69,3,0
2021-08-06 10:13:16:042969,60,3,0
2021-08-06 10:13:17:042969,60,3,0
2021-08-06 10:13:18:042969,60,4,0
2021-08-06 10:13:19:042969,60,4,0
2021-08-06 10:13:20:042969,60,4,0
2021-08-06 10:13:21:042969,60,5,0
2021-08-06 10:13:22:042969,60,5,0
2021-08-06 10:13:23:042969,60,5,0
2021-08-06 10:13:24:042969,47,5,0
2021-08-06 10:13:25:042969,57,7,0
2021-08-06 10:13:26:042969,44,9,0
2021-08-06 10:13:27:042969,44,12,0
2021-08-06 10:13:28:042969,50,14,0
2021-08-06 10:13:29:042969,54,15,0
2021-08-06 10:13:30:042969,54,15,0
2021-08-06 10:13:31:042969,54,15,0
2021-08-06 10:13:32:042969,54,15,0
2021-08-06 10:13:33:042969,54,15,0
2021-08-06 10:13:34:042969,54,15,0
2021-08-06 10:13:35:042969,54,15,0
2021-08-06 10:13:36:042969,54,15,0
2021-08-06 10:13:37:042969,54,16,0
2021-08-06 10:13:38:042969,54,16,0
2021-08-06 10:13:39:042969,52,16,0
2021-08-06 10:13:40:042969,52,16,0
2021-08-06 10:13:41:042969,52,16,0
2021-08-06 10:13:42:042969,52,16,0
2021-08-06 10:13:43:042969,57,17,0
2021-08-06 10:13:44:042969,78,17,0
2021-08-06 10:13:45:042969,78,17,0
2021-08-06 10:13:46:042969,77,17,0
2021-08-06 10:13:47:042969,77,17,0
2021-08-06 10:13:48:042969,78,16,0
2021-08-06 10:13:49:042969,78,16,0
2021-08-06 10:13:50:042969,78,15,0
2021-08-06 10:13:51:042969,79,15,0
2021-08-06 10:13:52:042969,79,15,0
2021-08-06 10:13:53:042969,81,15,0
2021-08-06 10:13:54:042969,79,15,0
2021-08-06 10:13:55:042969,76,14,0
2021-08-06 10:13:56:042969,75,14,0
2021-08-06 10:13:57:042969,73,13,0
2021-08-06 10:13:58:042969,75,13,0
2021-08-06 10:13:59:042969,72,13,0
2021-08-06 10:14:00:042969,75,14,0
2021-08-06 10:14:01:042969,77,14,0
2021-08-06 10:14:02:042969,77,14,0
2021-08-06 10:14:03:042969,77,13,0
2021-08-06 10:14:04:042969,77,12,0
2021-08-06 10:14:05:042969,74,12,0
2021-08-06 10:14:06:042969,72,11,0
2021-08-06 10:14:07:042969,71,11,0
2021-08-06 10:14:08:042969,71,11,0
2021-08-06 10:14:09:042969,71,11,0
2021-08-06 10:14:10:042969,71,11,0
2021-08-06 10:14:11:042969,71,11,0
2021-08-06 10:14:12:042969,71,11,0
2021-08-06 10:14:13:042969,71,11,0
2021-08-06 10:14:14:042969,71,11,0
2021-08-06 10:14:15:042969,71,11,0
2021-08-06 10:14:16:042969,71,10,0
2021-08-06 10:14:17:042969,71,10,0
2021-08-06 10:14:18:042969,71,10,0
2021-08-06 10:14:19:042969,71,10,0
2021-08-06 10:14:20:042969,71,10,0
2021-08-06 10:14:21:042969,71,10,0
2021-08-06 10:14:22:042969,71,10,0
2021-08-06 10:14:23:042969,71,10,0
2021-08-06 10:14:24:042969,57,10,0
2021-08-06 10:14:25:042969,57,9,0
2021-08-06 10:14:26:042969,57,9,0
2021-08-06 10:14:27:042969,57,9,0
2021-08-06 10:14:28:042969,57,9,0
2021-08-06 10:14:29:042969,57,9,0
2021-08-06 10:14:30:042969,57,9,0
2021-08-06 10:14:31:042969,57,9,0
2021-08-06 10:14:32:042969,57,9,0
2021-08-06 10:14:33:042969,57,9,0
2021-08-06 10:14:34:042969,57,9,0
2021-08-06 10:14:35:042969,57,9,0
2021-08-06 10:14:36:042969,57,9,0
2021-08-06 10:14:37:042969,57,9,0
2021-08-06 10:14:38:042969,57,10,0
2021-08-06 10:14:39:042969,57,10,0
2021-08-06 10:14:40:042969,57,10,0
2021-08-06 10:14:41:042969,57,10,0
2021-08-06 10:14:42:042969,57,10,0
2021-08-06 10:14:43:042969,57,11,0
2021-08-06 10:14:44:042969,57,11,0
2021-08-06 10:14:45:042969,57,11,0
2021-08-06 10:14:46:042969,57,11,0
2021-08-06 10:14:47:042969,57,11,0
2021-08-06 10:14:48:042969,57,11,0
2021-08-06 10:14:49:042969,57,11,0
2021-08-06 10:14:50:042969,57,12,0
2021-08-06 10:14:51:042969,57,12,0
2021-08-06 10:14:52:042969,57,12,0
2021-08-06 10:14:53:042969,57,12,0
2021-08-06 10:14:54:042969,57,13,0
2021-08-06 10:14:55:042969,57,13,0
2021-08-06 10:14:56:042969,57,14,0
2021-08-06 10:14:57:042969,58,14,0
2021-08-06 10:14:58:042969,58,14,0
2021-08-06 10:14:59:042969,58,14,0
2021-08-06 10:15:00:042969,58,14,0
2021-08-06 10:15:01:042969,58,14,0
2021-08-06 10:15:02:042969,58,13,0
2021-08-06 10:15:03:042969,49,13,0
2021-08-06 10:15:04:042969,49,13,0
2021-08-06 10:15:05:042969,49,13,0
2021-08-06 10:15:06:042969,50,13,0
2021-08-06 10:15:07:042969,51,13,0
2021-08-06 10:15:08:042969,51,13,0
2021-08-06 10:15:09:042969,51,13,0
2021-08-06 10:15:10:042969,51,13,0
2021-08-06 10:15:11:042969,50,13,0
2021-08-06 10:15:12:042969,50,13,0
2021-08-06 10:15:13:042969,50,13,0
2021-08-06 10:15:14:042969,50,13,0
2021-08-06 10:15:15:042969,50,13,0
2021-08-06 10:15:16:042969,50,13,0
2021-08-06 10:15:17:042969,48,13,0
2021-08-06 10:15:18:042969,48,13,0
2021-08-06 10:15:19:042969,59,13,0
2021-08-06 10:15:20:042969,59,13,0
2021-08-06 10:15:21:042969,60,13,0
2021-08-06 10:15:22:042969,60,13,0
2021-08-06 10:15:23:042969,61,13,0
2021-08-06 10:15:24:042969,61,13,0
2021-08-06 10:15:25:042969,61,13,0
2021-08-06 10:15:26:042969,72,13,0
2021-08-06 10:15:27:042969,72,13,0
2021-08-06 10:15:28:042969,72,13,0
2021-08-06 10:15:29:042969,72,13,0
2021-08-06 10:15:30:042969,72,13,0
2021-08-06 10:15:31:042969,75,14,0
2021-08-06 10:15:32:042969,76,14,0
2021-08-06 10:15:33:042969,76,14,0
2021-08-06 10:15:34:042969,73,14,0
2021-08-06 10:15:35:042969,73,15,0
2021-08-06 10:15:36:042969,73,15,0
2021-08-06 10:15:37:042969,82,15,0
2021-08-06 10:15:38:042969,89,14,0
2021-08-06 10:15:39:042969,89,14,0
2021-08-06 10:15:40:042969,91,15,0
2021-08-06 10:15:41:042969,88,15,0
2021-08-06 10:15:42:042969,81,15,0
2021-08-06 10:15:43:042969,81,15,0
2021-08-06 10:15:44:042969,81,15,0
2021-08-06 10:15:45:042969,81,15,0
2021-08-06 10:15:46:042969,81,15,0
2021-08-06 10:15:47:042969,81,15,0
2021-08-06 10:15:48:042969,80,15,0
2021-08-06 10:15:49:042969,85,14,0
2021-08-06 10:15:50:042969,85,14,0
2021-08-06 10:15:51:042969,85,14,0
2021-08-06 10:15:52:042969,85,14,0
2021-08-06 10:15:53:042969,83,14,0
2021-08-06 10:15:54:042969,80,14,0
2021-08-06 10:15:55:042969,82,14,0
2021-08-06 10:15:56:042969,82,15,0
2021-08-06 10:15:57:042969,82,15,0
2021-08-06 10:15:58:042969,82,15,0
2021-08-06 10:15:59:042969,82,15,0
2021-08-06 10:16:00:042969,82,15,0
2021-08-06 10:16:01:042969,82,15,0
2021-08-06 10:16:02:042969,82,15,0
2021-08-06 10:16:03:042969,82,15,0
2021-08-06 10:16:04:042969,82,14,0
2021-08-06 10:16:05:042969,82,14,0
2021-08-06 10:16:06:042969,82,14,0
2021-08-06 10:16:07:042969,82,14,0
2021-08-06 10:16:08:042969,82,14,0
2021-08-06 10:16:09:042969,82,14,0
2021-08-06 10:16:10:042969,82,13,0
2021-08-06 10:16:11:042969,82,13,0
2021-08-06 10:16:12:042969,82,13,0
2021-08-06 10:16:13:042969,70,13,0
2021-08-06 10:16:14:042969,70,13,0
2021-08-06 10:16:15:042969,70,13,0
2021-08-06 10:16:16:042969,70,13,0
2021-08-06 10:16:17:042969,70,13,0
2021-08-06 10:16:18:042969,70,14,0
2021-08-06 10:16:19:042969,70,14,0
2021-08-06 10:16:20:042969,70,14,0
2021-08-06 10:16:21:042969,70,14,0
2021-08-06 10:16:22:042969,71,14,0
2021-08-06 10:16:23:042969,75,14,0
2021-08-06 10:16:24:042969,76,14,0
2021-08-06 10:16:25:042969,76,14,0
2021-08-06 10:16:26:042969,76,14,0
2021-08-06 10:16:27:042969,76,13,0
2021-08-06 10:16:28:042969,76,13,0
2021-08-06 10:16:29:042969,78,13,0
2021-08-06 10:16:30:042969,80,13,0
2021-08-06 10:16:31:042969,83,13,0
2021-08-06 10:16:32:042969,81,13,0
2021-08-06 10:16:33:042969,79,13,0
2021-08-06 10:16:34:042969,79,13,0
2021-08-06 10:16:35:042969,78,13,0
2021-08-06 10:16:36:042969,78,13,0
2021-08-06 10:16:37:042969,78,13,0
2021-08-06 10:16:38:042969,77,14,0
2021-08-06 10:16:39:042969,73,14,0
2021-08-06 10:16:40:042969,73,14,0
2021-08-06 10:16:41:042969,73,14,0
2021-08-06 10:16:42:042969,73,14,0
2021-08-06 10:16:43:042969,73,14,0
2021-08-06 10:16:44:042969,73,14,0
2021-08-06 10:16:45:042969,71,14,0
2021-08-06 10:16:46:042969,71,14,0
2021-08-06 10:16:47:042969,72,14,0
2021-08-06 10:16:48:042969,72,14,0
2021-08-06 10:16:49:042969,71,15,0
2021-08-06 10:16:50:042969,73,15,0
2021-08-06 10:16:51:042969,73,15,0
2021-08-06 10:16:52:042969,73,15,0
2021-08-06 10:16:53:042969,76,15,0
2021-08-06 10:16:54:042969,76,16,0
2021-08-06 10:16:55:042969,73,16,0
2021-08-06 10:16:56:042969,73,16,0
2021-08-06 10:16:57:042969,73,16,0
2021-08-06 10:16:58:042969,73,17,0
2021-08-06 10:16:59:042969,73,17,0
2021-08-06 10:17:00:042969,73,17,0
2021-08-06 10:17:01:042969,73,16,0
2021-08-06 10:17:02:042969,73,16,0
2021-08-06 10:17:03:042969,59,16,0
2021-08-06 10:17:04:042969,59,16,0
2021-08-06 10:17:05:042969,53,16,0
2021-08-06 10:17:06:042969,53,16,0
2021-08-06 10:17:07:042969,53,16,0
2021-08-06 10:17:08:042969,54,17,0
2021-08-06 10:17:09:042969,54,17,0
2021-08-06 10:17:10:042969,60,17,0
2021-08-06 10:17:11:042969,60,17,0
2021-08-06 10:17:12:042969,60,17,0
2021-08-06 10:17:13:042969,60,16,0
2021-08-06 10:17:14:042969,60,16,0
2021-08-06 10:17:15:042969,60,15,0
