time [s],heart_rate [bpm] (/api/datatype/19/),breathing_rate [rpm] (/api/datatype/33/),cadence [spm] (/api/datatype/53/)cadence [spm] (/api/datatype/53/)
2021-06-26 11:57:33:066406,72,10,0
2021-06-26 11:57:34:066406,72,10,0
2021-06-26 11:57:35:066406,72,10,0
2021-06-26 11:57:36:066406,72,10,0
2021-06-26 11:57:37:066406,72,11,0
2021-06-26 11:57:38:066406,72,11,0
2021-06-26 11:57:39:066406,72,11,0
2021-06-26 11:57:40:066406,72,11,0
2021-06-26 11:57:41:066406,72,11,0
2021-06-26 11:57:42:066406,71,11,0
2021-06-26 11:57:43:066406,71,11,0
2021-06-26 11:57:44:066406,71,11,0
2021-06-26 11:57:45:066406,71,11,0
2021-06-26 11:57:46:066406,71,11,0
2021-06-26 11:57:47:066406,71,11,0
2021-06-26 11:57:48:066406,71,11,0
2021-06-26 11:57:49:066406,72,11,0
2021-06-26 11:57:50:066406,72,11,0
2021-06-26 11:57:51:066406,72,11,0
2021-06-26 11:57:52:066406,72,11,0
2021-06-26 11:57:53:066406,71,10,0
2021-06-26 11:57:54:066406,71,10,0
2021-06-26 11:57:55:066406,71,11,0
2021-06-26 11:57:56:066406,71,11,0
2021-06-26 11:57:57:066406,71,11,0
2021-06-26 11:57:58:066406,72,11,0
2021-06-26 11:57:59:066406,72,11,0
2021-06-26 11:58:00:066406,72,11,0
2021-06-26 11:58:01:066406,72,11,0
2021-06-26 11:58:02:066406,71,11,0
2021-06-26 11:58:03:066406,71,11,0
2021-06-26 11:58:04:066406,70,10,0
2021-06-26 11:58:05:066406,70,10,0
2021-06-26 11:58:06:066406,70,10,0
2021-06-26 11:58:07:066406,70,10,0
2021-06-26 11:58:08:066406,70,10,0
2021-06-26 11:58:09:066406,70,10,0
2021-06-26 11:58:10:066406,69,10,0
2021-06-26 11:58:11:066406,69,10,0
2021-06-26 11:58:12:066406,70,9,0
2021-06-26 11:58:13:066406,69,9,0
2021-06-26 11:58:14:066406,69,9,0
2021-06-26 11:58:15:066406,68,10,0
2021-06-26 11:58:16:066406,67,10,0
2021-06-26 11:58:17:066406,67,10,0
2021-06-26 11:58:18:066406,67,10,0
2021-06-26 11:58:19:066406,66,10,0
2021-06-26 11:58:20:066406,66,10,0
2021-06-26 11:58:21:066406,66,10,0
2021-06-26 11:58:22:066406,66,10,0
2021-06-26 11:58:23:066406,66,10,0
2021-06-26 11:58:24:066406,66,10,0
2021-06-26 11:58:25:066406,67,11,0
2021-06-26 11:58:26:066406,66,11,0
2021-06-26 11:58:27:066406,66,11,0
2021-06-26 11:58:28:066406,66,12,0
2021-06-26 11:58:29:066406,65,12,0
2021-06-26 11:58:30:066406,65,12,0
2021-06-26 11:58:31:066406,66,12,0
2021-06-26 11:58:32:066406,66,12,0
2021-06-26 11:58:33:066406,66,12,0
2021-06-26 11:58:34:066406,66,13,0
2021-06-26 11:58:35:066406,67,13,0
2021-06-26 11:58:36:066406,67,14,0
2021-06-26 11:58:37:066406,67,14,0
2021-06-26 11:58:38:066406,66,15,0
2021-06-26 11:58:39:066406,66,15,0
2021-06-26 11:58:40:066406,65,15,0
2021-06-26 11:58:41:066406,65,15,0
2021-06-26 11:58:42:066406,65,15,0
2021-06-26 11:58:43:066406,65,15,0
2021-06-26 11:58:44:066406,66,15,0
2021-06-26 11:58:45:066406,66,15,0
2021-06-26 11:58:46:066406,67,15,0
2021-06-26 11:58:47:066406,67,15,0
2021-06-26 11:58:48:066406,67,15,0
2021-06-26 11:58:49:066406,67,15,0
2021-06-26 11:58:50:066406,67,15,0
2021-06-26 11:58:51:066406,67,15,0
2021-06-26 11:58:52:066406,67,15,0
2021-06-26 11:58:53:066406,68,15,0
2021-06-26 11:58:54:066406,68,15,0
2021-06-26 11:58:55:066406,69,15,0
2021-06-26 11:58:56:066406,68,16,0
2021-06-26 11:58:57:066406,68,16,0
2021-06-26 11:58:58:066406,68,16,0
2021-06-26 11:58:59:066406,67,16,0
2021-06-26 11:59:00:066406,67,16,0
2021-06-26 11:59:01:066406,67,16,0
2021-06-26 11:59:02:066406,67,16,0
2021-06-26 11:59:03:066406,67,16,0
2021-06-26 11:59:04:066406,68,16,0
2021-06-26 11:59:05:066406,68,17,0
2021-06-26 11:59:06:066406,68,18,0
2021-06-26 11:59:07:066406,68,20,0
2021-06-26 11:59:08:066406,69,22,0
2021-06-26 11:59:09:066406,70,24,0
2021-06-26 11:59:10:066406,70,26,0
2021-06-26 11:59:11:066406,70,27,0
2021-06-26 11:59:12:066406,72,27,0
2021-06-26 11:59:13:066406,73,27,0
2021-06-26 11:59:14:066406,74,27,0
2021-06-26 11:59:15:066406,76,26,0
2021-06-26 11:59:16:066406,77,26,0
2021-06-26 11:59:17:066406,77,26,0
2021-06-26 11:59:18:066406,77,24,0
2021-06-26 11:59:19:066406,77,23,0
2021-06-26 11:59:20:066406,78,22,0
2021-06-26 11:59:21:066406,78,22,0
2021-06-26 11:59:22:066406,78,22,0
2021-06-26 11:59:23:066406,79,22,0
2021-06-26 11:59:24:066406,79,22,0
2021-06-26 11:59:25:066406,79,22,0
2021-06-26 11:59:26:066406,80,21,40
2021-06-26 11:59:27:066406,83,20,67
2021-06-26 11:59:28:066406,83,20,72
2021-06-26 11:59:29:066406,84,20,39
2021-06-26 11:59:30:066406,83,20,0
2021-06-26 11:59:31:066406,82,19,0
2021-06-26 11:59:32:066406,81,19,0
2021-06-26 11:59:33:066406,81,18,0
2021-06-26 11:59:34:066406,81,18,0
2021-06-26 11:59:35:066406,81,18,0
2021-06-26 11:59:36:066406,81,18,0
2021-06-26 11:59:37:066406,80,18,0
2021-06-26 11:59:38:066406,78,18,0
2021-06-26 11:59:39:066406,78,18,0
2021-06-26 11:59:40:066406,77,18,0
2021-06-26 11:59:41:066406,77,18,0
2021-06-26 11:59:42:066406,76,18,0
2021-06-26 11:59:43:066406,73,17,0
2021-06-26 11:59:44:066406,75,14,0
2021-06-26 11:59:45:066406,75,12,0
2021-06-26 11:59:46:066406,76,11,0
2021-06-26 11:59:47:066406,76,11,0
2021-06-26 11:59:48:066406,75,10,0
2021-06-26 11:59:49:066406,74,10,0
2021-06-26 11:59:50:066406,74,10,0
2021-06-26 11:59:51:066406,74,10,0
2021-06-26 11:59:52:066406,74,10,0
2021-06-26 11:59:53:066406,73,9,0
2021-06-26 11:59:54:066406,73,9,0
2021-06-26 11:59:55:066406,74,9,0
2021-06-26 11:59:56:066406,74,9,0
2021-06-26 11:59:57:066406,74,9,0
2021-06-26 11:59:58:066406,74,8,0
2021-06-26 11:59:59:066406,74,8,0
2021-06-26 12:00:00:066406,74,8,0
2021-06-26 12:00:01:066406,74,7,0
2021-06-26 12:00:02:066406,75,4,0
2021-06-26 12:00:03:066406,76,2,0
2021-06-26 12:00:04:066406,77,2,0
2021-06-26 12:00:05:066406,78,2,0
2021-06-26 12:00:06:066406,79,2,0
2021-06-26 12:00:07:066406,80,3,0
2021-06-26 12:00:08:066406,80,5,0
2021-06-26 12:00:09:066406,79,7,0
2021-06-26 12:00:10:066406,79,8,0
2021-06-26 12:00:11:066406,78,7,0
2021-06-26 12:00:12:066406,77,7,0
2021-06-26 12:00:13:066406,77,7,0
2021-06-26 12:00:14:066406,76,7,0
2021-06-26 12:00:15:066406,74,7,0
2021-06-26 12:00:16:066406,74,7,0
2021-06-26 12:00:17:066406,74,7,0
2021-06-26 12:00:18:066406,74,7,0
2021-06-26 12:00:19:066406,73,7,0
2021-06-26 12:00:20:066406,73,7,0
2021-06-26 12:00:21:066406,73,7,0
2021-06-26 12:00:22:066406,73,7,0
2021-06-26 12:00:23:066406,74,7,0
2021-06-26 12:00:24:066406,74,7,0
2021-06-26 12:00:25:066406,74,7,0
2021-06-26 12:00:26:066406,74,7,0
2021-06-26 12:00:27:066406,75,6,0
2021-06-26 12:00:28:066406,76,6,0
2021-06-26 12:00:29:066406,76,6,0
2021-06-26 12:00:30:066406,76,6,0
2021-06-26 12:00:31:066406,76,6,0
2021-06-26 12:00:32:066406,76,6,0
2021-06-26 12:00:33:066406,75,6,0
2021-06-26 12:00:34:066406,74,6,0
2021-06-26 12:00:35:066406,74,6,0
2021-06-26 12:00:36:066406,73,6,0
2021-06-26 12:00:37:066406,72,6,0
2021-06-26 12:00:38:066406,72,6,0
2021-06-26 12:00:39:066406,72,6,0
2021-06-26 12:00:40:066406,71,6,0
2021-06-26 12:00:41:066406,71,6,0
2021-06-26 12:00:42:066406,71,6,0
2021-06-26 12:00:43:066406,70,6,0
2021-06-26 12:00:44:066406,70,6,0
2021-06-26 12:00:45:066406,70,6,0
2021-06-26 12:00:46:066406,70,6,0
2021-06-26 12:00:47:066406,70,6,0
2021-06-26 12:00:48:066406,70,6,0
2021-06-26 12:00:49:066406,70,6,0
2021-06-26 12:00:50:066406,70,6,0
2021-06-26 12:00:51:066406,70,5,0
2021-06-26 12:00:52:066406,70,5,0
2021-06-26 12:00:53:066406,70,5,0
2021-06-26 12:00:54:066406,69,5,0
2021-06-26 12:00:55:066406,69,5,0
2021-06-26 12:00:56:066406,69,5,0
2021-06-26 12:00:57:066406,69,5,0
2021-06-26 12:00:58:066406,68,5,0
2021-06-26 12:00:59:066406,68,5,0
2021-06-26 12:01:00:066406,68,5,0
2021-06-26 12:01:01:066406,68,5,0
2021-06-26 12:01:02:066406,68,5,0
2021-06-26 12:01:03:066406,67,5,0
2021-06-26 12:01:04:066406,67,5,0
2021-06-26 12:01:05:066406,67,5,0
2021-06-26 12:01:06:066406,67,5,0
2021-06-26 12:01:07:066406,67,4,0
2021-06-26 12:01:08:066406,67,5,0
2021-06-26 12:01:09:066406,67,6,0
2021-06-26 12:01:10:066406,68,7,0
2021-06-26 12:01:11:066406,68,7,0
2021-06-26 12:01:12:066406,69,7,0
2021-06-26 12:01:13:066406,69,7,0
2021-06-26 12:01:14:066406,69,7,0
2021-06-26 12:01:15:066406,70,7,0
2021-06-26 12:01:16:066406,70,7,0
2021-06-26 12:01:17:066406,70,7,0
2021-06-26 12:01:18:066406,70,7,0
2021-06-26 12:01:19:066406,71,7,0
2021-06-26 12:01:20:066406,71,7,0
2021-06-26 12:01:21:066406,71,7,0
2021-06-26 12:01:22:066406,72,7,0
2021-06-26 12:01:23:066406,73,7,0
2021-06-26 12:01:24:066406,73,7,0
2021-06-26 12:01:25:066406,73,7,0
2021-06-26 12:01:26:066406,73,7,0
2021-06-26 12:01:27:066406,72,7,0
2021-06-26 12:01:28:066406,72,7,0
2021-06-26 12:01:29:066406,72,7,0
2021-06-26 12:01:30:066406,72,7,0
2021-06-26 12:01:31:066406,72,7,0
2021-06-26 12:01:32:066406,72,7,0
2021-06-26 12:01:33:066406,72,7,0
2021-06-26 12:01:34:066406,71,7,0
2021-06-26 12:01:35:066406,71,7,0
2021-06-26 12:01:36:066406,70,7,0
2021-06-26 12:01:37:066406,70,7,0
2021-06-26 12:01:38:066406,69,7,0
2021-06-26 12:01:39:066406,69,8,0
2021-06-26 12:01:40:066406,68,9,0
2021-06-26 12:01:41:066406,68,9,0
2021-06-26 12:01:42:066406,68,9,0
2021-06-26 12:01:43:066406,68,9,0
2021-06-26 12:01:44:066406,67,10,0
2021-06-26 12:01:45:066406,67,10,0
2021-06-26 12:01:46:066406,67,11,0
2021-06-26 12:01:47:066406,67,11,0
2021-06-26 12:01:48:066406,67,10,0
2021-06-26 12:01:49:066406,66,10,0
2021-06-26 12:01:50:066406,66,10,0
2021-06-26 12:01:51:066406,65,10,0
2021-06-26 12:01:52:066406,65,10,0
2021-06-26 12:01:53:066406,65,11,0
2021-06-26 12:01:54:066406,65,11,0
2021-06-26 12:01:55:066406,65,11,0
2021-06-26 12:01:56:066406,65,11,0
2021-06-26 12:01:57:066406,65,12,0
2021-06-26 12:01:58:066406,65,13,0
2021-06-26 12:01:59:066406,66,14,0
2021-06-26 12:02:00:066406,66,14,0
2021-06-26 12:02:01:066406,65,13,0
2021-06-26 12:02:02:066406,65,13,0
2021-06-26 12:02:03:066406,65,13,0
2021-06-26 12:02:04:066406,65,13,0
2021-06-26 12:02:05:066406,65,13,0
2021-06-26 12:02:06:066406,66,13,0
2021-06-26 12:02:07:066406,66,13,0
2021-06-26 12:02:08:066406,66,13,0
2021-06-26 12:02:09:066406,67,13,0
2021-06-26 12:02:10:066406,66,13,0
2021-06-26 12:02:11:066406,66,13,0
2021-06-26 12:02:12:066406,66,13,0
2021-06-26 12:02:13:066406,66,13,0
2021-06-26 12:02:14:066406,65,14,0
2021-06-26 12:02:15:066406,65,14,0
2021-06-26 12:02:16:066406,65,15,0
2021-06-26 12:02:17:066406,65,16,0
2021-06-26 12:02:18:066406,64,16,0
2021-06-26 12:02:19:066406,64,16,0
2021-06-26 12:02:20:066406,64,16,0
2021-06-26 12:02:21:066406,65,16,0
2021-06-26 12:02:22:066406,65,16,0
2021-06-26 12:02:23:066406,65,16,0
2021-06-26 12:02:24:066406,65,15,0
2021-06-26 12:02:25:066406,65,15,0
2021-06-26 12:02:26:066406,65,15,0
2021-06-26 12:02:27:066406,65,15,0
2021-06-26 12:02:28:066406,65,15,0
2021-06-26 12:02:29:066406,65,15,0
2021-06-26 12:02:30:066406,65,16,0
2021-06-26 12:02:31:066406,65,16,0
2021-06-26 12:02:32:066406,66,16,0
2021-06-26 12:02:33:066406,67,15,0
2021-06-26 12:02:34:066406,67,15,0
2021-06-26 12:02:35:066406,67,16,0
2021-06-26 12:02:36:066406,66,16,0
2021-06-26 12:02:37:066406,66,17,0
2021-06-26 12:02:38:066406,67,17,0
2021-06-26 12:02:39:066406,67,17,0
2021-06-26 12:02:40:066406,67,17,0
2021-06-26 12:02:41:066406,67,16,0
2021-06-26 12:02:42:066406,67,16,0
2021-06-26 12:02:43:066406,67,16,0
2021-06-26 12:02:44:066406,67,15,0
2021-06-26 12:02:45:066406,68,15,0
2021-06-26 12:02:46:066406,68,15,0
2021-06-26 12:02:47:066406,67,15,0
2021-06-26 12:02:48:066406,67,15,0
2021-06-26 12:02:49:066406,67,15,0
2021-06-26 12:02:50:066406,67,15,0
2021-06-26 12:02:51:066406,67,15,0
2021-06-26 12:02:52:066406,67,15,0
2021-06-26 12:02:53:066406,67,16,0
2021-06-26 12:02:54:066406,67,16,0
2021-06-26 12:02:55:066406,67,16,0
2021-06-26 12:02:56:066406,66,16,0
2021-06-26 12:02:57:066406,66,16,0
2021-06-26 12:02:58:066406,66,17,0
2021-06-26 12:02:59:066406,65,17,0
2021-06-26 12:03:00:066406,65,17,0
2021-06-26 12:03:01:066406,65,17,0
2021-06-26 12:03:02:066406,66,16,0
2021-06-26 12:03:03:066406,66,16,0
2021-06-26 12:03:04:066406,66,16,0
2021-06-26 12:03:05:066406,67,16,0
2021-06-26 12:03:06:066406,67,16,0
2021-06-26 12:03:07:066406,67,16,0
2021-06-26 12:03:08:066406,67,15,0
2021-06-26 12:03:09:066406,67,15,0
2021-06-26 12:03:10:066406,68,15,0
2021-06-26 12:03:11:066406,69,16,0
2021-06-26 12:03:12:066406,69,16,0
2021-06-26 12:03:13:066406,70,16,0
2021-06-26 12:03:14:066406,70,16,0
2021-06-26 12:03:15:066406,70,15,0
2021-06-26 12:03:16:066406,70,15,0
2021-06-26 12:03:17:066406,70,15,0
2021-06-26 12:03:18:066406,69,15,0
2021-06-26 12:03:19:066406,69,15,0
2021-06-26 12:03:20:066406,69,15,0
2021-06-26 12:03:21:066406,69,15,0
2021-06-26 12:03:22:066406,68,15,0
2021-06-26 12:03:23:066406,68,15,0
2021-06-26 12:03:24:066406,67,15,0
2021-06-26 12:03:25:066406,67,14,0
2021-06-26 12:03:26:066406,67,14,0
2021-06-26 12:03:27:066406,66,14,0
2021-06-26 12:03:28:066406,66,14,0
2021-06-26 12:03:29:066406,66,14,0
2021-06-26 12:03:30:066406,66,13,0
2021-06-26 12:03:31:066406,65,13,0
2021-06-26 12:03:32:066406,65,13,0
2021-06-26 12:03:33:066406,65,13,0
2021-06-26 12:03:34:066406,65,13,0
2021-06-26 12:03:35:066406,65,14,0
2021-06-26 12:03:36:066406,65,14,0
2021-06-26 12:03:37:066406,65,14,0
2021-06-26 12:03:38:066406,65,14,0
2021-06-26 12:03:39:066406,65,14,0
2021-06-26 12:03:40:066406,64,14,0
2021-06-26 12:03:41:066406,64,14,0
2021-06-26 12:03:42:066406,64,14,0
2021-06-26 12:03:43:066406,64,13,0
2021-06-26 12:03:44:066406,64,13,0
2021-06-26 12:03:45:066406,64,13,0
2021-06-26 12:03:46:066406,64,13,0
2021-06-26 12:03:47:066406,64,13,0
2021-06-26 12:03:48:066406,64,13,0
2021-06-26 12:03:49:066406,65,14,0
2021-06-26 12:03:50:066406,65,14,0
2021-06-26 12:03:51:066406,65,14,0
2021-06-26 12:03:52:066406,65,14,0
2021-06-26 12:03:53:066406,65,15,0
2021-06-26 12:03:54:066406,65,16,0
2021-06-26 12:03:55:066406,65,16,0
2021-06-26 12:03:56:066406,65,17,0
2021-06-26 12:03:57:066406,66,17,0
2021-06-26 12:03:58:066406,67,17,0
2021-06-26 12:03:59:066406,67,18,0
2021-06-26 12:04:00:066406,67,18,0
2021-06-26 12:04:01:066406,67,19,0
2021-06-26 12:04:02:066406,66,19,0
2021-06-26 12:04:03:066406,67,19,0
2021-06-26 12:04:04:066406,66,19,0
2021-06-26 12:04:05:066406,66,20,0
2021-06-26 12:04:06:066406,66,20,0
2021-06-26 12:04:07:066406,66,20,0
2021-06-26 12:04:08:066406,65,19,0
2021-06-26 12:04:09:066406,65,19,0
2021-06-26 12:04:10:066406,65,19,0
2021-06-26 12:04:11:066406,65,18,0
2021-06-26 12:04:12:066406,65,17,0
2021-06-26 12:04:13:066406,64,17,0
2021-06-26 12:04:14:066406,64,17,0
2021-06-26 12:04:15:066406,64,17,0
2021-06-26 12:04:16:066406,64,17,0
2021-06-26 12:04:17:066406,65,17,0
2021-06-26 12:04:18:066406,65,17,0
2021-06-26 12:04:19:066406,65,16,0
2021-06-26 12:04:20:066406,65,15,0
2021-06-26 12:04:21:066406,66,14,0
2021-06-26 12:04:22:066406,65,14,0
2021-06-26 12:04:23:066406,65,14,0
2021-06-26 12:04:24:066406,65,14,0
2021-06-26 12:04:25:066406,65,14,0
2021-06-26 12:04:26:066406,66,14,0
2021-06-26 12:04:27:066406,66,13,0
2021-06-26 12:04:28:066406,66,13,0
2021-06-26 12:04:29:066406,67,12,0
2021-06-26 12:04:30:066406,66,13,0
2021-06-26 12:04:31:066406,66,13,0
2021-06-26 12:04:32:066406,65,13,0
2021-06-26 12:04:33:066406,64,13,0
2021-06-26 12:04:34:066406,64,13,0
2021-06-26 12:04:35:066406,64,13,0
2021-06-26 12:04:36:066406,64,13,0
2021-06-26 12:04:37:066406,65,12,0
2021-06-26 12:04:38:066406,65,12,0
2021-06-26 12:04:39:066406,65,11,0
2021-06-26 12:04:40:066406,66,11,0
2021-06-26 12:04:41:066406,66,11,0
2021-06-26 12:04:42:066406,66,11,0
2021-06-26 12:04:43:066406,66,11,0
2021-06-26 12:04:44:066406,66,11,0
2021-06-26 12:04:45:066406,67,11,0
2021-06-26 12:04:46:066406,67,11,0
2021-06-26 12:04:47:066406,68,12,0
2021-06-26 12:04:48:066406,68,12,0
2021-06-26 12:04:49:066406,69,12,0
2021-06-26 12:04:50:066406,69,12,0
2021-06-26 12:04:51:066406,69,13,0
2021-06-26 12:04:52:066406,69,13,0
2021-06-26 12:04:53:066406,69,14,0
2021-06-26 12:04:54:066406,69,14,0
2021-06-26 12:04:55:066406,69,14,0
2021-06-26 12:04:56:066406,68,15,0
2021-06-26 12:04:57:066406,67,15,0
2021-06-26 12:04:58:066406,67,15,0
2021-06-26 12:04:59:066406,66,15,0
2021-06-26 12:05:00:066406,65,15,0
2021-06-26 12:05:01:066406,65,15,0
2021-06-26 12:05:02:066406,65,15,0
2021-06-26 12:05:03:066406,64,16,0
2021-06-26 12:05:04:066406,64,17,0
2021-06-26 12:05:05:066406,64,18,0
2021-06-26 12:05:06:066406,64,19,0
2021-06-26 12:05:07:066406,63,19,0
2021-06-26 12:05:08:066406,63,18,0
2021-06-26 12:05:09:066406,63,18,0
2021-06-26 12:05:10:066406,62,18,0
2021-06-26 12:05:11:066406,63,18,0
2021-06-26 12:05:12:066406,63,18,0
2021-06-26 12:05:13:066406,64,18,0
2021-06-26 12:05:14:066406,64,18,0
2021-06-26 12:05:15:066406,64,18,0
2021-06-26 12:05:16:066406,64,18,0
2021-06-26 12:05:17:066406,64,18,0
2021-06-26 12:05:18:066406,64,17,0
2021-06-26 12:05:19:066406,64,17,0
2021-06-26 12:05:20:066406,65,17,0
2021-06-26 12:05:21:066406,64,17,0
2021-06-26 12:05:22:066406,64,17,0
2021-06-26 12:05:23:066406,63,17,0
2021-06-26 12:05:24:066406,63,17,0
2021-06-26 12:05:25:066406,62,16,0
2021-06-26 12:05:26:066406,62,15,0
2021-06-26 12:05:27:066406,61,15,0
2021-06-26 12:05:28:066406,61,15,0
2021-06-26 12:05:29:066406,60,15,0
2021-06-26 12:05:30:066406,60,15,0
2021-06-26 12:05:31:066406,59,15,0
2021-06-26 12:05:32:066406,59,15,0
2021-06-26 12:05:33:066406,58,14,0
2021-06-26 12:05:34:066406,58,14,0
2021-06-26 12:05:35:066406,58,14,0
2021-06-26 12:05:36:066406,59,14,0
2021-06-26 12:05:37:066406,59,14,0
2021-06-26 12:05:38:066406,59,14,0
2021-06-26 12:05:39:066406,59,14,0
2021-06-26 12:05:40:066406,61,14,0
2021-06-26 12:05:41:066406,62,14,0
2021-06-26 12:05:42:066406,63,14,0
2021-06-26 12:05:43:066406,63,14,0
2021-06-26 12:05:44:066406,64,13,0
2021-06-26 12:05:45:066406,65,12,0
2021-06-26 12:05:46:066406,66,12,0
2021-06-26 12:05:47:066406,67,12,0
2021-06-26 12:05:48:066406,68,12,0
2021-06-26 12:05:49:066406,69,12,0
2021-06-26 12:05:50:066406,70,12,0
2021-06-26 12:05:51:066406,70,12,0
2021-06-26 12:05:52:066406,70,11,0
2021-06-26 12:05:53:066406,70,11,0
2021-06-26 12:05:54:066406,69,11,0
2021-06-26 12:05:55:066406,68,11,0
2021-06-26 12:05:56:066406,68,11,0
2021-06-26 12:05:57:066406,67,11,0
2021-06-26 12:05:58:066406,67,11,0
2021-06-26 12:05:59:066406,67,11,0
2021-06-26 12:06:00:066406,67,11,0
2021-06-26 12:06:01:066406,67,11,0
2021-06-26 12:06:02:066406,67,10,0
2021-06-26 12:06:03:066406,66,10,0
2021-06-26 12:06:04:066406,65,9,0
2021-06-26 12:06:05:066406,64,9,0
2021-06-26 12:06:06:066406,63,9,0
2021-06-26 12:06:07:066406,63,9,0
2021-06-26 12:06:08:066406,62,9,0
2021-06-26 12:06:09:066406,62,9,0
2021-06-26 12:06:10:066406,62,9,0
2021-06-26 12:06:11:066406,63,9,0
2021-06-26 12:06:12:066406,64,9,0
2021-06-26 12:06:13:066406,65,9,0
2021-06-26 12:06:14:066406,66,9,0
2021-06-26 12:06:15:066406,66,9,0
2021-06-26 12:06:16:066406,66,9,0
2021-06-26 12:06:17:066406,66,9,0
2021-06-26 12:06:18:066406,67,9,0
2021-06-26 12:06:19:066406,68,9,0
2021-06-26 12:06:20:066406,69,9,0
2021-06-26 12:06:21:066406,69,9,0
2021-06-26 12:06:22:066406,70,9,0
2021-06-26 12:06:23:066406,70,8,0
2021-06-26 12:06:24:066406,70,8,0
2021-06-26 12:06:25:066406,70,8,0
2021-06-26 12:06:26:066406,69,8,0
2021-06-26 12:06:27:066406,68,8,0
2021-06-26 12:06:28:066406,68,8,0
2021-06-26 12:06:29:066406,68,8,0
2021-06-26 12:06:30:066406,68,8,0
2021-06-26 12:06:31:066406,68,8,0
2021-06-26 12:06:32:066406,68,8,0
2021-06-26 12:06:33:066406,68,8,0
2021-06-26 12:06:34:066406,68,9,0
2021-06-26 12:06:35:066406,68,9,0
2021-06-26 12:06:36:066406,68,9,0
2021-06-26 12:06:37:066406,68,8,0
2021-06-26 12:06:38:066406,69,8,0
2021-06-26 12:06:39:066406,68,8,0
2021-06-26 12:06:40:066406,68,9,0
2021-06-26 12:06:41:066406,68,9,0
2021-06-26 12:06:42:066406,68,9,0
2021-06-26 12:06:43:066406,67,9,0
2021-06-26 12:06:44:066406,67,9,0
2021-06-26 12:06:45:066406,67,9,0
2021-06-26 12:06:46:066406,67,9,0
2021-06-26 12:06:47:066406,67,9,0
2021-06-26 12:06:48:066406,68,9,0
2021-06-26 12:06:49:066406,68,9,0
2021-06-26 12:06:50:066406,68,9,0
2021-06-26 12:06:51:066406,69,9,0
2021-06-26 12:06:52:066406,69,9,0
2021-06-26 12:06:53:066406,69,9,0
2021-06-26 12:06:54:066406,70,9,0
2021-06-26 12:06:55:066406,70,9,0
2021-06-26 12:06:56:066406,70,9,0
2021-06-26 12:06:57:066406,71,9,0
2021-06-26 12:06:58:066406,71,10,0
2021-06-26 12:06:59:066406,72,11,0
2021-06-26 12:07:00:066406,72,11,0
2021-06-26 12:07:01:066406,72,11,0
2021-06-26 12:07:02:066406,71,11,0
2021-06-26 12:07:03:066406,71,11,0
2021-06-26 12:07:04:066406,70,11,0
2021-06-26 12:07:05:066406,68,11,0
2021-06-26 12:07:06:066406,67,11,0
2021-06-26 12:07:07:066406,67,11,0
2021-06-26 12:07:08:066406,66,11,0
2021-06-26 12:07:09:066406,66,10,0
2021-06-26 12:07:10:066406,66,10,0
2021-06-26 12:07:11:066406,66,10,0
2021-06-26 12:07:12:066406,66,10,0
2021-06-26 12:07:13:066406,66,11,0
2021-06-26 12:07:14:066406,66,12,0
2021-06-26 12:07:15:066406,66,12,0
2021-06-26 12:07:16:066406,66,13,0
2021-06-26 12:07:17:066406,66,14,0
2021-06-26 12:07:18:066406,67,16,0
2021-06-26 12:07:19:066406,68,16,0
2021-06-26 12:07:20:066406,69,17,0
2021-06-26 12:07:21:066406,69,18,0
2021-06-26 12:07:22:066406,69,19,0
2021-06-26 12:07:23:066406,69,20,0
2021-06-26 12:07:24:066406,68,23,0
2021-06-26 12:07:25:066406,68,26,0
2021-06-26 12:07:26:066406,68,27,0
2021-06-26 12:07:27:066406,68,26,0
2021-06-26 12:07:28:066406,68,26,0
2021-06-26 12:07:29:066406,68,25,0
2021-06-26 12:07:30:066406,68,25,0
2021-06-26 12:07:31:066406,68,25,0
2021-06-26 12:07:32:066406,68,25,0
2021-06-26 12:07:33:066406,68,25,0
2021-06-26 12:07:34:066406,68,25,0
2021-06-26 12:07:35:066406,68,24,0
2021-06-26 12:07:36:066406,68,24,0
2021-06-26 12:07:37:066406,68,24,0
2021-06-26 12:07:38:066406,67,24,0
2021-06-26 12:07:39:066406,67,24,0
2021-06-26 12:07:40:066406,67,24,0
2021-06-26 12:07:41:066406,67,24,0
2021-06-26 12:07:42:066406,66,23,0
2021-06-26 12:07:43:066406,66,20,0
2021-06-26 12:07:44:066406,65,17,0
2021-06-26 12:07:45:066406,65,16,0
2021-06-26 12:07:46:066406,65,16,0
2021-06-26 12:07:47:066406,66,17,0
2021-06-26 12:07:48:066406,66,17,0
2021-06-26 12:07:49:066406,66,16,0
2021-06-26 12:07:50:066406,66,15,0
2021-06-26 12:07:51:066406,66,14,0
2021-06-26 12:07:52:066406,65,14,0
2021-06-26 12:07:53:066406,65,14,0
2021-06-26 12:07:54:066406,66,14,0
2021-06-26 12:07:55:066406,66,14,0
2021-06-26 12:07:56:066406,66,14,0
2021-06-26 12:07:57:066406,66,14,0
2021-06-26 12:07:58:066406,67,12,0
2021-06-26 12:07:59:066406,67,11,0
2021-06-26 12:08:00:066406,68,11,0
2021-06-26 12:08:01:066406,68,11,0
2021-06-26 12:08:02:066406,68,11,0
2021-06-26 12:08:03:066406,67,12,0
2021-06-26 12:08:04:066406,67,12,0
